uid smoi rep sym_res_dis update host_count sym_count free_sym_count hosted_sym_count sym_infectchance free_sym_infectchance hosted_sym_infectchance sym_val free_sym_val hosted_sym_val host_val cfu
1_13 1 13 500 11000 10000 12633 5930 6703 0.622108 0.518757 0.71354 0.209882 0.152954 0.260244 0.852081 10000
1_13 1 13 500 11100 10000 12429 5705 6724 0.640499 0.544628 0.721842 0.217721 0.166301 0.261349 0.859152 10000
1_13 1 13 500 11200 10000 12537 5856 6681 0.614097 0.507586 0.707455 0.210271 0.152821 0.260627 0.856863 10000
1_13 1 13 500 11300 10000 12513 5738 6775 0.639676 0.532055 0.730824 0.211406 0.160129 0.254834 0.849886 10000
1_13 1 13 500 11400 10000 12620 5741 6879 0.648252 0.551975 0.728603 0.208364 0.157433 0.25087 0.857052 10000
1_13 1 13 500 11500 10000 12317 5582 6735 0.646969 0.558455 0.720329 0.21356 0.164909 0.253882 0.854178 10000
1_13 1 13 500 11600 10000 12590 5769 6821 0.625637 0.532412 0.704484 0.205775 0.148376 0.254321 0.855371 10000
1_13 1 13 500 11700 10000 12568 5756 6812 0.622124 0.521159 0.707436 0.216259 0.162664 0.261546 0.860421 10000
1_13 1 13 500 11800 10000 12564 5884 6680 0.611844 0.512152 0.699657 0.217002 0.164511 0.263238 0.852653 10000
1_13 1 13 500 11900 10000 12594 5756 6838 0.626018 0.532222 0.704973 0.208672 0.155525 0.253409 0.856439 10000
1_13 1 13 500 12000 10000 12525 5606 6919 0.659592 0.5601 0.740203 0.212892 0.160317 0.25549 0.855715 10000
1_13 1 13 500 12100 10000 12636 5882 6754 0.618561 0.516952 0.707051 0.209843 0.158949 0.254166 0.852432 10000
1_13 1 13 500 12200 10000 12545 5808 6737 0.620293 0.518767 0.70782 0.212806 0.159818 0.258486 0.851522 10000
1_13 1 13 500 12300 10000 12680 5898 6782 0.612776 0.516809 0.696235 0.205022 0.153771 0.249592 0.847117 10000
1_13 1 13 500 12400 10000 12612 5836 6776 0.612215 0.510856 0.699513 0.209975 0.154181 0.25803 0.854581 10000
1_13 1 13 500 12500 10000 12578 5773 6805 0.626245 0.531636 0.706507 0.210893 0.15875 0.255129 0.85835 10000
1_13 1 13 500 12600 10000 12482 5697 6785 0.641662 0.552076 0.716883 0.216743 0.166072 0.259288 0.848676 10000
1_13 1 13 500 12700 10000 12560 5817 6743 0.621598 0.522186 0.707358 0.211926 0.155453 0.260644 0.857142 10000
1_13 1 13 500 12800 10000 12661 5809 6852 0.62785 0.52251 0.717155 0.214529 0.161182 0.259756 0.855236 10000
1_13 1 13 500 12900 10000 12597 5816 6781 0.619103 0.516396 0.707193 0.206835 0.146412 0.25866 0.846413 10000
1_13 1 13 500 13000 10000 12478 5697 6781 0.636899 0.531349 0.725576 0.21449 0.159766 0.260467 0.84942 10000
1_13 1 13 500 13100 10000 12579 5818 6761 0.625996 0.531903 0.706965 0.213548 0.162271 0.257673 0.851749 10000
1_13 1 13 500 13200 10000 12632 5862 6770 0.613156 0.51507 0.698086 0.21252 0.161175 0.256978 0.853829 10000
1_13 1 13 500 13300 10000 12457 5716 6741 0.635841 0.539322 0.717684 0.213379 0.164657 0.254692 0.85607 10000
1_13 1 13 500 13400 10000 12575 5779 6796 0.617909 0.517986 0.702878 0.213089 0.158459 0.259544 0.84612 10000
1_13 1 13 500 13500 10000 12628 5831 6797 0.635509 0.538076 0.719095 0.212043 0.160571 0.2562 0.854503 10000
1_13 1 13 500 13600 10000 12604 5823 6781 0.627777 0.530243 0.711531 0.210074 0.155918 0.256579 0.847867 10000
1_13 1 13 500 13700 10000 12635 5867 6768 0.622726 0.525685 0.706848 0.211058 0.155868 0.258901 0.852901 10000
1_13 1 13 500 13800 10000 12661 5985 6676 0.615737 0.506312 0.713836 0.212767 0.161145 0.259047 0.854915 10000
1_13 1 13 500 13900 10000 12571 5720 6851 0.634777 0.531922 0.720652 0.217643 0.162946 0.26331 0.861913 10000
1_13 1 13 500 14000 10000 12619 5771 6848 0.638898 0.545308 0.717769 0.211726 0.157893 0.257092 0.857505 10000
1_13 1 13 500 14100 10000 12536 5735 6801 0.625908 0.525513 0.710568 0.211124 0.15888 0.255179 0.852003 10000
1_13 1 13 500 14200 10000 12594 5738 6856 0.623366 0.528225 0.702992 0.21384 0.158565 0.260101 0.86161 10000
1_13 1 13 500 14300 10000 12502 5668 6834 0.643458 0.545783 0.724467 0.212225 0.159873 0.255646 0.857962 10000
1_13 1 13 500 14400 10000 12562 5778 6784 0.637644 0.535487 0.724652 0.217776 0.162479 0.264873 0.852726 10000
1_13 1 13 500 14500 10000 12620 5739 6881 0.636989 0.54279 0.715554 0.212289 0.157479 0.258002 0.853311 10000
1_13 1 13 500 14600 10000 12660 5947 6713 0.604891 0.498055 0.699536 0.214736 0.158802 0.264288 0.857416 10000
1_13 1 13 500 14700 10000 12562 5787 6775 0.624967 0.526378 0.709179 0.211978 0.158851 0.257359 0.855826 10000
1_13 1 13 500 14800 10000 12618 5828 6790 0.625718 0.522469 0.714339 0.207486 0.150914 0.256044 0.85062 10000
1_13 1 13 500 14900 10000 12554 5802 6752 0.63399 0.528543 0.724601 0.208892 0.153121 0.256817 0.848399 10000
1_13 1 13 500 15000 10000 12468 5596 6872 0.65214 0.551021 0.734482 0.214819 0.161288 0.258411 0.851647 10000
1_13 1 13 500 15100 10000 12679 6011 6668 0.601373 0.498052 0.694514 0.213296 0.162279 0.259287 0.849215 10000
1_13 1 13 500 15200 10000 12621 5798 6823 0.645066 0.536176 0.737597 0.212963 0.158581 0.259174 0.859922 10000
1_13 1 13 500 15300 10000 12567 5826 6741 0.6273 0.524381 0.716249 0.212574 0.160982 0.257163 0.848246 10000
1_13 1 13 500 15400 10000 12474 5592 6882 0.659264 0.566164 0.734914 0.211328 0.159604 0.253358 0.845095 10000
1_13 1 13 500 15500 10000 12532 5814 6718 0.638135 0.535739 0.726752 0.216327 0.166691 0.259284 0.855927 10000
1_13 1 13 500 15600 10000 12535 5714 6821 0.640798 0.541662 0.723845 0.211995 0.158312 0.256966 0.846822 10000
1_13 1 13 500 15700 10000 12576 5801 6775 0.61768 0.516405 0.704395 0.207619 0.154281 0.253289 0.851074 10000
1_13 1 13 500 15800 10000 12613 5855 6758 0.62117 0.522502 0.706655 0.210325 0.155658 0.257687 0.848122 10000
1_13 1 13 500 15900 10000 12605 5674 6931 0.644523 0.554322 0.718365 0.21155 0.156014 0.257014 0.861308 10000
1_13 1 13 500 16000 10000 12578 5767 6811 0.62457 0.529492 0.705073 0.208188 0.154067 0.254014 0.853749 10000
1_13 1 13 500 16100 10000 12650 5850 6800 0.615206 0.513516 0.702689 0.214207 0.1599 0.260927 0.858162 10000
1_13 1 13 500 16200 10000 12600 5818 6782 0.609605 0.507514 0.697186 0.205082 0.147458 0.254515 0.842223 10000
1_13 1 13 500 16300 10000 12596 5854 6742 0.613556 0.518445 0.69614 0.208008 0.158127 0.25132 0.852926 10000
1_13 1 13 500 16400 10000 12472 5614 6858 0.64982 0.549562 0.731892 0.213065 0.157528 0.258528 0.859232 10000
1_13 1 13 500 16500 10000 12583 5736 6847 0.635211 0.538502 0.716228 0.21239 0.161759 0.254806 0.850656 10000
1_13 1 13 500 16600 10000 12506 5747 6759 0.62645 0.531806 0.706923 0.2101 0.156249 0.255889 0.849898 10000
1_13 1 13 500 16700 10000 12594 5798 6796 0.62745 0.523515 0.716121 0.21006 0.149261 0.26193 0.85008 10000
1_13 1 13 500 16800 10000 12531 5754 6777 0.629587 0.524524 0.718791 0.214235 0.155966 0.263709 0.858213 10000
1_13 1 13 500 16900 10000 12577 5800 6777 0.628657 0.528995 0.713951 0.211793 0.163414 0.253198 0.856215 10000
1_13 1 13 500 17000 10000 12650 5916 6734 0.622006 0.51672 0.714502 0.207376 0.14897 0.258687 0.856999 10000
1_13 1 13 500 17100 10000 12569 5798 6771 0.625259 0.524847 0.711242 0.209355 0.154938 0.255952 0.851582 10000
1_13 1 13 500 17200 10000 12531 5637 6894 0.646002 0.551278 0.723454 0.213377 0.153682 0.262188 0.858106 10000
1_13 1 13 500 17300 10000 12599 5793 6806 0.632591 0.535337 0.71537 0.213658 0.161172 0.258331 0.856248 10000
1_13 1 13 500 17400 10000 12613 5897 6716 0.613485 0.509097 0.705144 0.214585 0.162947 0.259926 0.855317 10000
1_13 1 13 500 17500 10000 12495 5560 6935 0.652498 0.556839 0.72919 0.20889 0.151807 0.254656 0.847577 10000
1_13 1 13 500 17600 10000 12546 5785 6761 0.620511 0.522357 0.704496 0.208869 0.16004 0.25065 0.849725 10000
1_13 1 13 500 17700 10000 12607 5853 6754 0.61297 0.509348 0.702769 0.213024 0.156773 0.261771 0.854298 10000
1_13 1 13 500 17800 10000 12655 5881 6774 0.613896 0.513335 0.701201 0.212228 0.162476 0.255422 0.852692 10000
1_13 1 13 500 17900 10000 12645 5713 6932 0.643001 0.546342 0.722663 0.214174 0.156308 0.261864 0.856108 10000
1_13 1 13 500 18000 10000 12600 5738 6862 0.64375 0.547584 0.724163 0.209422 0.154999 0.25493 0.85151 10000
1_13 1 13 500 18100 10000 12525 5769 6756 0.632332 0.53843 0.712516 0.210915 0.159197 0.255078 0.846545 10000
1_13 1 13 500 18200 10000 12656 5794 6862 0.643267 0.54943 0.722498 0.214912 0.161009 0.260424 0.855393 10000
1_13 1 13 500 18300 10000 12480 5660 6820 0.639752 0.545117 0.718291 0.211112 0.156284 0.256614 0.850693 10000
1_13 1 13 500 18400 10000 12605 5797 6808 0.627481 0.526872 0.71315 0.204747 0.150591 0.250862 0.852232 10000
1_13 1 13 500 18500 10000 12624 5793 6831 0.617985 0.518657 0.70222 0.206446 0.15259 0.252119 0.847993 10000
1_13 1 13 500 18600 10000 12571 5882 6689 0.620842 0.511113 0.717333 0.21204 0.156854 0.260567 0.851124 10000
1_13 1 13 500 18700 10000 12729 5845 6884 0.623663 0.520766 0.71103 0.207988 0.154302 0.253571 0.862053 10000
1_13 1 13 500 18800 10000 12512 5734 6778 0.625985 0.52298 0.713124 0.211413 0.152712 0.261072 0.851974 10000
1_13 1 13 500 18900 10000 12485 5701 6784 0.626785 0.530568 0.707641 0.219497 0.171418 0.2599 0.846259 10000
1_13 1 13 500 19000 10000 12615 5865 6750 0.621936 0.529255 0.702466 0.20772 0.15614 0.252537 0.855796 10000
1_13 1 13 500 19100 10000 12619 5825 6794 0.624722 0.521734 0.713021 0.210918 0.15772 0.256529 0.848195 10000
1_13 1 13 500 19200 10000 12610 5799 6811 0.634418 0.524666 0.727862 0.20875 0.15087 0.258031 0.855242 10000
1_13 1 13 500 19300 10000 12549 5744 6805 0.633254 0.536006 0.71534 0.210847 0.157583 0.255806 0.84977 10000
1_13 1 13 500 19400 10000 12646 5759 6887 0.638627 0.534593 0.725622 0.212723 0.15627 0.25993 0.861309 10000
1_13 1 13 500 19500 10000 12633 5737 6896 0.635254 0.549055 0.706966 0.212902 0.162838 0.254551 0.845159 10000
1_13 1 13 500 19600 10000 12791 6093 6698 0.595469 0.494035 0.68774 0.209898 0.158756 0.256421 0.849809 10000
1_13 1 13 500 19700 10000 12658 5926 6732 0.612961 0.508698 0.704741 0.2035 0.144442 0.255488 0.848584 10000
1_13 1 13 500 19800 10000 12573 5807 6766 0.63671 0.533753 0.725074 0.215252 0.164312 0.258972 0.859396 10000
1_13 1 13 500 19900 10000 12501 5748 6753 0.631335 0.529673 0.717867 0.204741 0.147264 0.253664 0.846844 10000
1_13 1 13 500 20000 10000 12662 5808 6854 0.630575 0.532013 0.714096 0.210211 0.162599 0.250556 0.856049 10000
1_14 1 14 500 0 10000 1 1 0 0 0 -nan 0 0 -nan 0 10000
1_14 1 14 500 100 10000 12973 7584 5389 0.358769 0.221528 0.55191 -0.366379 -0.229941 -0.55839 -0.100468 10000
1_14 1 14 500 200 10000 12897 6591 6306 0.494773 0.415341 0.577795 0.203863 0.159385 0.25035 0.840577 10000
1_14 1 14 500 300 10000 12610 5747 6863 0.632411 0.540261 0.709576 0.204786 0.1553 0.246225 0.842567 10000
1_14 1 14 500 400 10000 12601 5796 6805 0.627182 0.53126 0.708881 0.209549 0.155169 0.255866 0.847349 10000
1_14 1 14 500 500 10000 12461 5663 6798 0.641491 0.537591 0.728044 0.215821 0.16185 0.260781 0.849759 10000
1_14 1 14 500 600 10000 12475 5734 6741 0.621422 0.515707 0.711345 0.209552 0.150164 0.260068 0.85464 10000
1_14 1 14 500 700 10000 12561 5786 6775 0.622034 0.518464 0.710486 0.215055 0.161661 0.260654 0.851291 10000
1_14 1 14 500 800 10000 12564 5706 6858 0.628562 0.544172 0.698777 0.21501 0.16043 0.260421 0.851867 10000
1_14 1 14 500 900 10000 12509 5803 6706 0.62088 0.520188 0.708013 0.213151 0.159236 0.259807 0.854269 10000
1_14 1 14 500 1000 10000 12647 5877 6770 0.6142 0.518076 0.697645 0.215956 0.160471 0.264122 0.852671 10000
1_14 1 14 500 1100 10000 12496 5776 6720 0.616696 0.518845 0.7008 0.217947 0.167024 0.261717 0.859938 10000
1_14 1 14 500 1200 10000 12526 5739 6787 0.636777 0.540924 0.71783 0.212717 0.156748 0.260044 0.851799 10000
1_14 1 14 500 1300 10000 12608 5858 6750 0.611672 0.507538 0.702045 0.204263 0.14418 0.256406 0.849619 10000
1_14 1 14 500 1400 10000 12577 5843 6734 0.619797 0.524966 0.70208 0.214956 0.16614 0.257313 0.850577 10000
1_14 1 14 500 1500 10000 12570 5768 6802 0.630303 0.53039 0.715029 0.213632 0.159754 0.259319 0.850935 10000
1_14 1 14 500 1600 10000 12624 5887 6737 0.615147 0.508665 0.708195 0.212175 0.157586 0.259875 0.850696 10000
1_14 1 14 500 1700 10000 12634 5889 6745 0.616739 0.511354 0.708749 0.211796 0.153789 0.262441 0.851697 10000
1_14 1 14 500 1800 10000 12585 5878 6707 0.620567 0.5201 0.708616 0.206 0.148757 0.256168 0.853177 10000
1_14 1 14 500 1900 10000 12610 5871 6739 0.623428 0.528069 0.706505 0.209059 0.156606 0.254755 0.854997 10000
1_14 1 14 500 2000 10000 12444 5769 6675 0.618356 0.516547 0.706346 0.218815 0.166083 0.264389 0.859153 10000
1_14 1 14 500 2100 10000 12495 5659 6836 0.650791 0.552166 0.732435 0.209985 0.157931 0.253076 0.846584 10000
1_14 1 14 500 2200 10000 12568 5850 6718 0.622658 0.523898 0.708658 0.219813 0.170621 0.26265 0.852713 10000
1_14 1 14 500 2300 10000 12563 5678 6885 0.631483 0.540074 0.706866 0.215667 0.163868 0.258385 0.857991 10000
1_14 1 14 500 2400 10000 12557 5807 6750 0.623511 0.522331 0.710555 0.212386 0.163435 0.254499 0.851052 10000
1_14 1 14 500 2500 10000 12589 5836 6753 0.626827 0.532959 0.707948 0.207478 0.15858 0.249736 0.847918 10000
1_14 1 14 500 2600 10000 12767 5961 6806 0.616677 0.52626 0.695868 0.212101 0.163926 0.254295 0.854425 10000
1_14 1 14 500 2700 10000 12613 5892 6721 0.616369 0.513366 0.706666 0.211284 0.159336 0.256825 0.849773 10000
1_14 1 14 500 2800 10000 12613 5866 6747 0.617536 0.510433 0.710654 0.210078 0.154824 0.258117 0.862306 10000
1_14 1 14 500 2900 10000 12443 5683 6760 0.637418 0.535191 0.723359 0.217578 0.165322 0.261509 0.854951 10000
1_14 1 14 500 3000 10000 12515 5645 6870 0.640988 0.543963 0.720712 0.21014 0.158988 0.25217 0.8517 10000
1_14 1 14 500 3100 10000 12576 5739 6837 0.635195 0.529211 0.724159 0.211669 0.155971 0.258421 0.849184 10000
1_14 1 14 500 3200 10000 12628 5775 6853 0.638487 0.536487 0.724441 0.214065 0.16371 0.256499 0.86022 10000
1_14 1 14 500 3300 10000 12664 5871 6793 0.620722 0.522025 0.706023 0.212245 0.157337 0.259699 0.857644 10000
1_14 1 14 500 3400 10000 12548 5852 6696 0.619475 0.520498 0.705976 0.219237 0.167636 0.264335 0.853225 10000
1_14 1 14 500 3500 10000 12521 5828 6693 0.616506 0.516239 0.703815 0.210588 0.160315 0.254364 0.85204 10000
1_14 1 14 500 3600 10000 12616 5780 6836 0.634379 0.541015 0.713321 0.208416 0.156435 0.252368 0.852993 10000
1_14 1 14 500 3700 10000 12590 5758 6832 0.627295 0.530013 0.709284 0.208627 0.151723 0.256586 0.855475 10000
1_14 1 14 500 3800 10000 12661 5878 6783 0.620014 0.510785 0.714668 0.206621 0.153516 0.25264 0.856024 10000
1_14 1 14 500 3900 10000 12487 5742 6745 0.62569 0.524745 0.711625 0.217777 0.163459 0.264017 0.860997 10000
1_14 1 14 500 4000 10000 12388 5580 6808 0.64422 0.539698 0.729889 0.217556 0.161386 0.263595 0.848432 10000
1_14 1 14 500 4100 10000 12506 5620 6886 0.63835 0.546968 0.712931 0.210904 0.155757 0.255912 0.854816 10000
1_14 1 14 500 4200 10000 12572 5736 6836 0.637341 0.538128 0.720588 0.212799 0.159749 0.257312 0.847987 10000
1_14 1 14 500 4300 10000 12701 5914 6787 0.621612 0.519554 0.710543 0.212371 0.155489 0.261937 0.858434 10000
1_14 1 14 500 4400 10000 12559 5744 6815 0.630101 0.531324 0.713354 0.210478 0.154278 0.257846 0.855162 10000
1_14 1 14 500 4500 10000 12606 5854 6752 0.625007 0.516388 0.719181 0.212188 0.152647 0.26381 0.853764 10000
1_14 1 14 500 4600 10000 12494 5781 6713 0.618697 0.517363 0.705962 0.213223 0.157153 0.261509 0.850169 10000
1_14 1 14 500 4700 10000 12533 5748 6785 0.640051 0.537319 0.727081 0.204683 0.142953 0.256978 0.850603 10000
1_14 1 14 500 4800 10000 12593 5771 6822 0.625144 0.533065 0.703038 0.209874 0.153965 0.257171 0.857406 10000
1_14 1 14 500 4900 10000 12535 5820 6715 0.626875 0.524706 0.715426 0.20894 0.14959 0.260379 0.84998 10000
1_14 1 14 500 5000 10000 12470 5832 6638 0.61386 0.512333 0.703059 0.207305 0.153673 0.254426 0.852828 10000
1_14 1 14 500 5100 10000 12715 5855 6860 0.612578 0.528545 0.684301 0.209128 0.15904 0.251878 0.84734 10000
1_14 1 14 500 5200 10000 12510 5769 6741 0.631354 0.529917 0.718164 0.21107 0.162173 0.252916 0.853215 10000
1_14 1 14 500 5300 10000 12635 5834 6801 0.622036 0.52729 0.70331 0.211877 0.158989 0.257246 0.85656 10000
1_14 1 14 500 5400 10000 12552 5753 6799 0.637065 0.541771 0.717698 0.21211 0.159128 0.25694 0.849178 10000
1_14 1 14 500 5500 10000 12579 5730 6849 0.623522 0.52407 0.706725 0.204584 0.150493 0.249836 0.853108 10000
1_14 1 14 500 5600 10000 12579 5835 6744 0.626451 0.520481 0.718138 0.215293 0.16283 0.260683 0.850594 10000
1_14 1 14 500 5700 10000 12522 5818 6704 0.617194 0.532179 0.690974 0.21239 0.15902 0.258706 0.859446 10000
1_14 1 14 500 5800 10000 12528 5710 6818 0.643663 0.545146 0.72617 0.215686 0.164152 0.258844 0.857774 10000
1_14 1 14 500 5900 10000 12614 5812 6802 0.621655 0.518901 0.709454 0.208179 0.14941 0.258395 0.858565 10000
1_14 1 14 500 6000 10000 12465 5649 6816 0.632023 0.536883 0.710874 0.217933 0.16484 0.261936 0.855765 10000
1_14 1 14 500 6100 10000 12537 5589 6948 0.65158 0.560376 0.724945 0.212924 0.158912 0.256371 0.848037 10000
1_14 1 14 500 6200 10000 12575 5603 6972 0.656913 0.558036 0.736374 0.206823 0.151103 0.251603 0.845088 10000
1_14 1 14 500 6300 10000 12526 5669 6857 0.645606 0.550044 0.724612 0.215042 0.165164 0.256278 0.851722 10000
1_14 1 14 500 6400 10000 12567 5795 6772 0.619967 0.522928 0.703005 0.204293 0.151759 0.249247 0.8477 10000
1_14 1 14 500 6500 10000 12525 5714 6811 0.632359 0.537698 0.711774 0.21322 0.160624 0.257344 0.849996 10000
1_14 1 14 500 6600 10000 12666 5819 6847 0.620237 0.518354 0.706823 0.204309 0.140593 0.258459 0.85176 10000
1_14 1 14 500 6700 10000 12483 5744 6739 0.638143 0.537013 0.724341 0.213425 0.158827 0.259961 0.852187 10000
1_14 1 14 500 6800 10000 12562 5702 6860 0.637388 0.525434 0.730443 0.205242 0.148912 0.252063 0.84882 10000
1_14 1 14 500 6900 10000 12572 5810 6762 0.620887 0.521238 0.706506 0.21269 0.159827 0.25811 0.853017 10000
1_14 1 14 500 7000 10000 12574 5794 6780 0.621652 0.518519 0.709786 0.206365 0.150569 0.254046 0.849302 10000
1_14 1 14 500 7100 10000 12538 5732 6806 0.642359 0.540621 0.728042 0.208214 0.151581 0.255911 0.853944 10000
1_14 1 14 500 7200 10000 12621 5865 6756 0.615752 0.510722 0.70693 0.210553 0.155404 0.258429 0.848957 10000
1_14 1 14 500 7300 10000 12603 5827 6776 0.630889 0.532607 0.715406 0.209987 0.153153 0.258862 0.853541 10000
1_14 1 14 500 7400 10000 12446 5706 6740 0.627513 0.526155 0.71332 0.213957 0.161927 0.258005 0.851664 10000
1_14 1 14 500 7500 10000 12558 5799 6759 0.626579 0.531428 0.708215 0.215784 0.166076 0.258431 0.862018 10000
1_14 1 14 500 7600 10000 12674 5876 6798 0.626815 0.529487 0.710942 0.202655 0.149977 0.248187 0.852345 10000
1_14 1 14 500 7700 10000 12595 5852 6743 0.623422 0.529058 0.705317 0.214586 0.162508 0.259782 0.849892 10000
1_14 1 14 500 7800 10000 12712 5824 6888 0.628264 0.523116 0.71717 0.206598 0.153702 0.251323 0.859508 10000
1_14 1 14 500 7900 10000 12582 5746 6836 0.63515 0.538149 0.716685 0.212857 0.16093 0.256503 0.857074 10000
1_14 1 14 500 8000 10000 12571 5788 6783 0.622129 0.531886 0.699135 0.209557 0.157572 0.253917 0.856037 10000
1_14 1 14 500 8100 10000 12477 5778 6699 0.629474 0.527773 0.717192 0.210112 0.160133 0.253219 0.85058 10000
1_14 1 14 500 8200 10000 12652 5931 6721 0.616249 0.507125 0.712546 0.205455 0.148628 0.255603 0.847539 10000
1_14 1 14 500 8300 10000 12589 5911 6678 0.604783 0.51065 0.688104 0.212796 0.160182 0.259367 0.852474 10000
1_14 1 14 500 8400 10000 12554 5698 6856 0.638198 0.539454 0.720265 0.211932 0.15792 0.256822 0.85613 10000
1_14 1 14 500 8500 10000 12620 5795 6825 0.639875 0.536395 0.727739 0.205417 0.149119 0.253219 0.846751 10000
1_14 1 14 500 8600 10000 12519 5700 6819 0.63811 0.536215 0.723284 0.215675 0.162109 0.260451 0.854607 10000
1_14 1 14 500 8700 10000 12600 5706 6894 0.632526 0.532874 0.715006 0.214022 0.16213 0.256972 0.852411 10000
1_14 1 14 500 8800 10000 12613 5797 6816 0.631797 0.535563 0.713644 0.208326 0.154679 0.253952 0.848498 10000
1_14 1 14 500 8900 10000 12635 5937 6698 0.618758 0.516144 0.709713 0.209183 0.156417 0.255953 0.853361 10000
1_14 1 14 500 9000 10000 12572 5787 6785 0.645744 0.541611 0.734559 0.214939 0.160434 0.261427 0.854053 10000
1_14 1 14 500 9100 10000 12664 5888 6776 0.62123 0.515676 0.71295 0.215106 0.156051 0.266422 0.855998 10000
1_14 1 14 500 9200 10000 12566 5903 6663 0.617429 0.510565 0.712103 0.213182 0.157417 0.262586 0.855348 10000
1_14 1 14 500 9300 10000 12576 5835 6741 0.606519 0.503351 0.695821 0.214035 0.15969 0.261077 0.848219 10000
1_14 1 14 500 9400 10000 12558 5826 6732 0.610575 0.507541 0.699742 0.213252 0.163732 0.256108 0.856446 10000
1_14 1 14 500 9500 10000 12636 5862 6774 0.612794 0.509816 0.701907 0.206677 0.147426 0.25795 0.848682 10000
1_14 1 14 500 9600 10000 12530 5764 6766 0.634087 0.531574 0.721418 0.214413 0.160461 0.260375 0.855783 10000
1_14 1 14 500 9700 10000 12523 5828 6695 0.617696 0.513244 0.708621 0.213972 0.16275 0.25856 0.862587 10000
1_14 1 14 500 9800 10000 12543 5763 6780 0.6307 0.533167 0.713603 0.214207 0.165505 0.255603 0.854996 10000
1_14 1 14 500 9900 10000 12505 5729 6776 0.623778 0.529411 0.703564 0.209937 0.157759 0.254053 0.851308 10000
1_14 1 14 500 10000 10000 12427 5744 6683 0.63126 0.528876 0.719259 0.214114 0.158764 0.261687 0.850953 10000
1_14 1 14 500 10100 10000 12532 5733 6799 0.635327 0.539674 0.715983 0.209185 0.158153 0.252216 0.85357 10000
1_14 1 14 500 10200 10000 12439 5733 6706 0.631706 0.528295 0.720113 0.217605 0.170656 0.257742 0.860664 10000
1_14 1 14 500 10300 10000 12560 5800 6760 0.62495 0.514495 0.719719 0.212158 0.157868 0.258737 0.857935 10000
1_14 1 14 500 10400 10000 12624 5897 6727 0.622339 0.515346 0.71613 0.209214 0.154792 0.256921 0.848447 10000
1_14 1 14 500 10500 10000 12454 5644 6810 0.645191 0.552095 0.722347 0.214229 0.165609 0.254525 0.857096 10000
1_14 1 14 500 10600 10000 12494 5654 6840 0.64148 0.537455 0.727469 0.210235 0.156639 0.254537 0.855844 10000
1_14 1 14 500 10700 10000 12616 5727 6889 0.641707 0.544984 0.722115 0.209812 0.156306 0.254293 0.852685 10000
1_14 1 14 500 10800 10000 12622 5812 6810 0.630885 0.521997 0.723815 0.206184 0.149354 0.254686 0.861875 10000
1_14 1 14 500 10900 10000 12530 5810 6720 0.622303 0.523849 0.707424 0.213254 0.156495 0.262328 0.859158 10000
1_14 1 14 500 11000 10000 12461 5721 6740 0.62996 0.53735 0.708569 0.217462 0.165263 0.261769 0.855601 10000
1_14 1 14 500 11100 10000 12514 5773 6741 0.621986 0.517106 0.711806 0.215418 0.165915 0.257813 0.846679 10000
1_14 1 14 500 11200 10000 12570 5720 6850 0.633222 0.530409 0.719074 0.212711 0.152807 0.262734 0.853128 10000
1_14 1 14 500 11300 10000 12638 5919 6719 0.608409 0.502996 0.70127 0.210806 0.157624 0.257656 0.857946 10000
1_14 1 14 500 11400 10000 12606 5817 6789 0.625251 0.521505 0.714144 0.212583 0.161485 0.256365 0.853081 10000
1_14 1 14 500 11500 10000 12484 5594 6890 0.658164 0.563277 0.735204 0.212096 0.157102 0.256744 0.860377 10000
1_14 1 14 500 11600 10000 12617 5881 6736 0.618567 0.519901 0.70471 0.205183 0.148749 0.254453 0.849064 10000
1_14 1 14 500 11700 10000 12568 5844 6724 0.611613 0.514248 0.696236 0.208962 0.152544 0.257995 0.857569 10000
1_14 1 14 500 11800 10000 12580 5814 6766 0.616867 0.512795 0.706295 0.216001 0.163013 0.261533 0.853919 10000
1_14 1 14 500 11900 10000 12567 5778 6789 0.634149 0.524389 0.727564 0.212557 0.158305 0.258729 0.856748 10000
1_14 1 14 500 12000 10000 12565 5783 6782 0.623865 0.524917 0.708238 0.211765 0.158185 0.257452 0.845088 10000
1_14 1 14 500 12100 10000 12586 5849 6737 0.607012 0.510007 0.691231 0.208279 0.151061 0.257955 0.848018 10000
1_14 1 14 500 12200 10000 12757 5964 6793 0.612438 0.510093 0.702293 0.205591 0.145318 0.258508 0.857786 10000
1_14 1 14 500 12300 10000 12585 5823 6762 0.6139 0.51847 0.696079 0.213046 0.162139 0.256884 0.861097 10000
1_14 1 14 500 12400 10000 12566 5770 6796 0.631746 0.531014 0.717271 0.214031 0.161037 0.259024 0.847494 10000
1_14 1 14 500 12500 10000 12701 6016 6685 0.603949 0.503674 0.694188 0.208525 0.152895 0.258587 0.84862 10000
1_14 1 14 500 12600 10000 12657 5861 6796 0.616409 0.516333 0.702717 0.214902 0.162139 0.260406 0.848837 10000
1_14 1 14 500 12700 10000 12489 5707 6782 0.628482 0.535549 0.706685 0.212918 0.158657 0.258579 0.848922 10000
1_14 1 14 500 12800 10000 12633 5791 6842 0.62474 0.518225 0.714893 0.210782 0.151968 0.260561 0.854149 10000
1_14 1 14 500 12900 10000 12461 5695 6766 0.648959 0.552847 0.729856 0.218311 0.165509 0.262754 0.854304 10000
