uid smoi rep sr update host_count sym_count free_sym_count hosted_sym_count sym_infectchance free_sym_infectchance hosted_sym_infectchance sym_val free_sym_val hosted_sym_val host_val cfu
1_14 1 14 500 9100 10000 12612 5703 6909 0.639425 0.544868 0.717477 0.212403 0.155073 0.259727 0.851062 10000
1_14 1 14 500 9200 10000 12464 5752 6712 0.622104 0.52461 0.705653 0.212732 0.163427 0.254986 0.853769 10000
1_14 1 14 500 9300 10000 12548 5766 6782 0.635917 0.545336 0.712929 0.212591 0.165898 0.252289 0.854852 10000
1_14 1 14 500 9400 10000 12500 5699 6801 0.63944 0.541285 0.721691 0.21397 0.159121 0.25993 0.858893 10000
1_14 1 14 500 9500 10000 12586 5695 6891 0.641453 0.54259 0.723157 0.207848 0.150353 0.255364 0.852265 10000
1_14 1 14 500 9600 10000 12617 5831 6786 0.622087 0.516959 0.712419 0.209745 0.151267 0.259994 0.857742 10000
1_14 1 14 500 9700 10000 12568 5728 6840 0.636868 0.530323 0.726092 0.214197 0.159002 0.260419 0.860883 10000
1_14 1 14 500 9800 10000 12571 5678 6893 0.635076 0.544903 0.709355 0.206438 0.153705 0.249876 0.852031 10000
1_14 1 14 500 9900 10000 12548 5799 6749 0.624046 0.526166 0.708147 0.20928 0.155363 0.255607 0.857606 10000
1_14 1 14 500 10000 10000 12663 5809 6854 0.627193 0.525179 0.713654 0.204463 0.141751 0.257614 0.852851 10000
1_14 1 14 500 10100 10000 12636 5834 6802 0.628056 0.530291 0.711908 0.207568 0.151934 0.255284 0.848803 10000
1_14 1 14 500 10200 10000 12517 5687 6830 0.634366 0.534753 0.717309 0.214047 0.158896 0.259969 0.857792 10000
1_14 1 14 500 10300 10000 12682 5802 6880 0.637208 0.54345 0.716275 0.209623 0.159975 0.251491 0.850247 10000
1_14 1 14 500 10400 10000 12648 5961 6687 0.597269 0.493868 0.689443 0.209932 0.154936 0.258957 0.847138 10000
1_14 1 14 500 10500 10000 12583 5816 6767 0.622937 0.522526 0.709236 0.21585 0.163731 0.260644 0.854309 10000
1_14 1 14 500 10600 10000 12530 5721 6809 0.634158 0.527661 0.723638 0.210697 0.15854 0.25452 0.846742 10000
1_14 1 14 500 10700 10000 12560 5744 6816 0.637829 0.537452 0.722419 0.207894 0.153695 0.253569 0.857931 10000
1_14 1 14 500 10800 10000 12514 5656 6858 0.642289 0.550136 0.718289 0.216162 0.163345 0.259722 0.854922 10000
1_14 1 14 500 10900 10000 12661 5876 6785 0.627626 0.524045 0.717329 0.212549 0.158082 0.259719 0.845484 10000
1_14 1 14 500 11000 10000 12597 5848 6749 0.62216 0.524621 0.706677 0.209379 0.157057 0.254715 0.84555 10000
1_14 1 14 500 11100 10000 12510 5768 6742 0.624762 0.52434 0.710676 0.216254 0.165762 0.259452 0.849105 10000
1_14 1 14 500 11200 10000 12581 5750 6831 0.617935 0.5339 0.688672 0.203603 0.149132 0.249455 0.843251 10000
1_14 1 14 500 11300 10000 12762 6077 6685 0.585873 0.482276 0.680048 0.204315 0.14926 0.254363 0.853364 10000
1_14 1 14 500 11400 10000 12546 5729 6817 0.633242 0.529976 0.720026 0.214256 0.159083 0.260623 0.860804 10000
1_14 1 14 500 11500 10000 12406 5596 6810 0.645312 0.54941 0.724117 0.215442 0.15899 0.261829 0.852378 10000
1_14 1 14 500 11600 10000 12650 5783 6867 0.64058 0.539518 0.725688 0.205366 0.148824 0.252983 0.847146 10000
1_14 1 14 500 11700 10000 12673 5887 6786 0.62197 0.522879 0.707934 0.205805 0.149933 0.254274 0.856447 10000
1_14 1 14 500 11800 10000 12609 5688 6921 0.652971 0.546859 0.74018 0.205688 0.148735 0.252494 0.843102 10000
1_14 1 14 500 11900 10000 12755 5893 6862 0.632796 0.52067 0.729089 0.212869 0.159803 0.258441 0.858021 10000
1_14 1 14 500 12000 10000 12437 5647 6790 0.637267 0.537514 0.720228 0.20772 0.147918 0.257456 0.847178 10000
1_14 1 14 500 12100 10000 12606 5844 6762 0.626101 0.519369 0.718343 0.21166 0.15849 0.257612 0.854768 10000
1_14 1 14 500 12200 10000 12578 5831 6747 0.622356 0.526818 0.704923 0.211795 0.161489 0.255272 0.853217 10000
1_14 1 14 500 12300 10000 12542 5654 6888 0.652036 0.56391 0.724375 0.215463 0.160615 0.260485 0.853396 10000
1_14 1 14 500 12400 10000 12500 5780 6720 0.632667 0.530707 0.720364 0.213151 0.160477 0.258457 0.848148 10000
1_14 1 14 500 12500 10000 12729 5897 6832 0.6204 0.523126 0.704362 0.210044 0.152657 0.259576 0.85884 10000
1_14 1 14 500 12600 10000 12447 5768 6679 0.630861 0.521036 0.725705 0.215898 0.162535 0.261984 0.850799 10000
1_14 1 14 500 12700 10000 12543 5604 6939 0.660499 0.557197 0.743926 0.2076 0.14963 0.254417 0.852665 10000
1_14 1 14 500 12800 10000 12504 5769 6735 0.628076 0.529125 0.712834 0.217122 0.164831 0.261912 0.85432 10000
1_14 1 14 500 12900 10000 12667 5848 6819 0.62012 0.518111 0.707603 0.207358 0.157871 0.249798 0.853861 10000
1_14 1 14 500 13000 10000 12575 5821 6754 0.613684 0.508211 0.704587 0.214734 0.164463 0.25806 0.854245 10000
1_14 1 14 500 13100 10000 12516 5911 6605 0.605789 0.500982 0.699583 0.211439 0.160588 0.256946 0.84623 10000
1_14 1 14 500 13200 10000 12561 5775 6786 0.627654 0.523785 0.716049 0.211376 0.153509 0.260622 0.856403 10000
1_14 1 14 500 13300 10000 12558 5808 6750 0.620792 0.518016 0.709225 0.213131 0.159615 0.259178 0.858943 10000
1_14 1 14 500 13400 10000 12642 5896 6746 0.606757 0.505479 0.695274 0.210766 0.158288 0.256631 0.851432 10000
1_14 1 14 500 13500 10000 12554 5728 6826 0.632727 0.531231 0.717898 0.20501 0.146074 0.254466 0.855023 10000
1_14 1 14 500 13600 10000 12573 5787 6786 0.62313 0.525991 0.70597 0.207028 0.155581 0.250902 0.846895 10000
1_14 1 14 500 13700 10000 12557 5764 6793 0.626971 0.531601 0.707894 0.208048 0.156721 0.2516 0.857238 10000
1_14 1 14 500 13800 10000 12611 5820 6791 0.622531 0.520561 0.709921 0.21234 0.158035 0.25888 0.858123 10000
1_14 1 14 500 13900 10000 12495 5658 6837 0.646778 0.551816 0.725364 0.214016 0.158528 0.259934 0.8494 10000
1_14 1 14 500 14000 10000 12474 5648 6826 0.637967 0.53938 0.71954 0.214253 0.15673 0.26185 0.86337 10000
1_14 1 14 500 14100 10000 12517 5663 6854 0.643787 0.544635 0.725709 0.212854 0.160885 0.255793 0.856264 10000
1_14 1 14 500 14200 10000 12629 5799 6830 0.614123 0.522016 0.692325 0.209177 0.155029 0.255152 0.856008 10000
1_14 1 14 500 14300 10000 12541 5836 6705 0.622086 0.524151 0.707328 0.209586 0.154521 0.257514 0.856005 10000
1_14 1 14 500 14400 10000 12635 5787 6848 0.624646 0.531946 0.702983 0.210591 0.155267 0.257343 0.844181 10000
1_14 1 14 500 14500 10000 12625 5857 6768 0.613475 0.518683 0.695508 0.206893 0.156113 0.250838 0.84823 10000
1_14 1 14 500 14600 10000 12596 5746 6850 0.63796 0.536857 0.722769 0.209985 0.151974 0.258647 0.856705 10000
1_14 1 14 500 14700 10000 12636 5875 6761 0.6298 0.522598 0.722953 0.213298 0.158863 0.260599 0.854861 10000
1_14 1 14 500 14800 10000 12502 5812 6690 0.62406 0.52299 0.711865 0.220974 0.16964 0.26557 0.857424 10000
1_14 1 14 500 14900 10000 12546 5819 6727 0.614014 0.51527 0.699429 0.21296 0.158578 0.260001 0.857944 10000
1_14 1 14 500 15000 10000 12544 5747 6797 0.624397 0.535475 0.699582 0.216647 0.167486 0.258214 0.854445 10000
1_14 1 14 500 15100 10000 12616 5940 6676 0.61675 0.510852 0.710973 0.213349 0.160421 0.260441 0.852154 10000
1_14 1 14 500 15200 10000 12547 5665 6882 0.639067 0.549898 0.712467 0.213068 0.161415 0.255587 0.861756 10000
1_14 1 14 500 15300 10000 12487 5821 6666 0.61631 0.513049 0.706481 0.211815 0.155943 0.260604 0.857538 10000
1_14 1 14 500 15400 10000 12473 5716 6757 0.634089 0.54112 0.712735 0.217727 0.168402 0.259453 0.861838 10000
1_14 1 14 500 15500 10000 12553 5716 6837 0.637594 0.546574 0.713691 0.216143 0.168767 0.255751 0.855778 10000
1_14 1 14 500 15600 10000 12635 5798 6837 0.638894 0.535689 0.726416 0.212007 0.161584 0.254768 0.860905 10000
1_14 1 14 500 15700 10000 12526 5743 6783 0.62748 0.529669 0.710295 0.21714 0.161195 0.264507 0.853611 10000
1_14 1 14 500 15800 10000 12528 5721 6807 0.631104 0.535958 0.711069 0.212156 0.158972 0.256855 0.852616 10000
1_14 1 14 500 15900 10000 12622 5832 6790 0.621201 0.514561 0.712795 0.212794 0.156991 0.260724 0.844611 10000
1_14 1 14 500 16000 10000 12518 5632 6886 0.635288 0.540636 0.712703 0.205068 0.144603 0.254521 0.85032 10000
1_14 1 14 500 16100 10000 12593 5682 6911 0.64237 0.546017 0.721588 0.207789 0.15299 0.252843 0.85395 10000
1_14 1 14 500 16200 10000 12685 5823 6862 0.624925 0.522696 0.711674 0.212653 0.157901 0.259114 0.85642 10000
1_14 1 14 500 16300 10000 12604 5827 6777 0.626918 0.529322 0.710834 0.20885 0.150434 0.259077 0.853027 10000
1_14 1 14 500 16400 10000 12490 5737 6753 0.63206 0.52605 0.722121 0.215723 0.157759 0.264966 0.856272 10000
1_14 1 14 500 16500 10000 12570 5786 6784 0.62221 0.531275 0.699768 0.209892 0.158608 0.253631 0.848186 10000
1_14 1 14 500 16600 10000 12563 5862 6701 0.616071 0.522903 0.697574 0.2138 0.15705 0.263444 0.855508 10000
1_14 1 14 500 16700 10000 12617 5821 6796 0.625486 0.532887 0.7048 0.211046 0.160736 0.254138 0.848292 10000
1_14 1 14 500 16800 10000 12584 5779 6805 0.631862 0.534509 0.714537 0.218001 0.163958 0.263897 0.861534 10000
1_14 1 14 500 16900 10000 12530 5818 6712 0.619594 0.529968 0.697282 0.216643 0.164892 0.261502 0.857077 10000
1_14 1 14 500 17000 10000 12509 5818 6691 0.617036 0.51776 0.70336 0.215922 0.16284 0.262078 0.857824 10000
1_14 1 14 500 17100 10000 12649 5997 6652 0.599319 0.496462 0.692047 0.214089 0.160637 0.262279 0.851162 10000
1_14 1 14 500 17200 10000 12626 5909 6717 0.610971 0.509656 0.700099 0.203495 0.143599 0.256186 0.845489 10000
1_14 1 14 500 17300 10000 12466 5745 6721 0.624417 0.522899 0.711193 0.21483 0.159133 0.262439 0.848216 10000
1_14 1 14 500 17400 10000 12498 5622 6876 0.64214 0.542547 0.723569 0.211358 0.156363 0.256323 0.857636 10000
1_14 1 14 500 17500 10000 12744 5976 6768 0.600345 0.496432 0.692098 0.207751 0.154399 0.254859 0.856889 10000
1_14 1 14 500 17600 10000 12525 5705 6820 0.643436 0.547038 0.724074 0.215568 0.165751 0.25724 0.858073 10000
1_14 1 14 500 17700 10000 12553 5857 6696 0.606104 0.509752 0.690384 0.208116 0.153691 0.255722 0.845768 10000
1_14 1 14 500 17800 10000 12531 5692 6839 0.637279 0.545331 0.713805 0.208474 0.152935 0.254698 0.840167 10000
1_14 1 14 500 17900 10000 12563 5689 6874 0.642133 0.538601 0.727817 0.209072 0.15425 0.254442 0.854907 10000
1_14 1 14 500 18000 10000 12602 5757 6845 0.642832 0.548282 0.722353 0.213999 0.162411 0.257388 0.855382 10000
1_14 1 14 500 18100 10000 12617 5741 6876 0.633977 0.53912 0.713176 0.214549 0.165527 0.255479 0.850237 10000
1_14 1 14 500 18200 10000 12600 5775 6825 0.628106 0.531385 0.709947 0.209326 0.151606 0.258166 0.851266 10000
1_14 1 14 500 18300 10000 12572 5828 6744 0.62649 0.520499 0.718084 0.209478 0.15148 0.2596 0.851771 10000
1_14 1 14 500 18400 10000 12657 5935 6722 0.610329 0.512614 0.696605 0.210963 0.160677 0.255362 0.846266 10000
1_14 1 14 500 18500 10000 12556 5754 6802 0.628525 0.533133 0.709221 0.208622 0.155041 0.253948 0.845465 10000
1_14 1 14 500 18600 10000 12726 5922 6804 0.615098 0.513911 0.703167 0.211566 0.159183 0.257158 0.854511 10000
1_14 1 14 500 18700 10000 12714 5960 6754 0.595154 0.500123 0.679013 0.211463 0.155536 0.260815 0.853658 10000
1_14 1 14 500 18800 10000 12625 5847 6778 0.614285 0.519227 0.696287 0.213127 0.16349 0.255945 0.849204 10000
1_14 1 14 500 18900 10000 12601 5699 6902 0.642063 0.545547 0.721756 0.205972 0.153551 0.249257 0.853835 10000
1_14 1 14 500 19000 10000 12628 5800 6828 0.630643 0.52258 0.722436 0.208126 0.152301 0.255547 0.847861 10000
1_14 1 14 500 19100 10000 12458 5702 6756 0.626652 0.536203 0.702991 0.2129 0.159481 0.257985 0.851156 10000
1_14 1 14 500 19200 10000 12611 5964 6647 0.605205 0.498805 0.700671 0.213348 0.156929 0.26397 0.848207 10000
1_14 1 14 500 19300 10000 12496 5644 6852 0.642555 0.540385 0.726713 0.211574 0.15684 0.256658 0.857485 10000
1_14 1 14 500 19400 10000 12433 5582 6851 0.648664 0.554287 0.725561 0.211769 0.152057 0.26042 0.858961 10000
1_14 1 14 500 19500 10000 12597 5709 6888 0.648737 0.550789 0.72992 0.208613 0.154937 0.253101 0.849272 10000
1_14 1 14 500 19600 10000 12598 5677 6921 0.644336 0.553001 0.719254 0.208502 0.153613 0.253526 0.856716 10000
1_14 1 14 500 19700 10000 12594 5895 6699 0.624079 0.513545 0.721347 0.211323 0.155621 0.260339 0.855303 10000
1_14 1 14 500 19800 10000 12601 5734 6867 0.640079 0.549625 0.715609 0.214069 0.160363 0.258914 0.856508 10000
1_14 1 14 500 19900 10000 12452 5792 6660 0.62426 0.519739 0.715158 0.215258 0.163804 0.260006 0.855269 10000
1_14 1 14 500 20000 10000 12604 5815 6789 0.626844 0.530043 0.709758 0.209329 0.151808 0.258599 0.847966 10000
1_15 1 15 500 0 10000 6279 6279 0 0 0 -nan 0 0 -nan 0 10000
1_15 1 15 500 100 10000 11879 8450 3429 0.21212 0.144652 0.378381 -0.214353 -0.148334 -0.377043 -0.0957986 10000
1_15 1 15 500 200 10000 13245 7368 5877 0.433147 0.237403 0.678551 -0.378562 -0.191014 -0.613692 -0.112826 10000
1_15 1 15 500 300 10000 12781 6271 6510 0.549705 0.459109 0.636975 0.203558 0.152173 0.253057 0.854743 10000
1_15 1 15 500 400 10000 12571 5814 6757 0.629174 0.536762 0.708689 0.21039 0.159606 0.254086 0.852244 10000
1_15 1 15 500 500 10000 12508 5736 6772 0.620824 0.521766 0.704728 0.21413 0.157544 0.26206 0.858337 10000
1_15 1 15 500 600 10000 12653 5900 6753 0.615917 0.519316 0.700315 0.209494 0.155019 0.257087 0.848425 10000
1_15 1 15 500 700 10000 12593 5696 6897 0.641265 0.550178 0.716491 0.207897 0.150485 0.255312 0.847887 10000
1_15 1 15 500 800 10000 12591 5836 6755 0.629456 0.529721 0.715623 0.212435 0.153222 0.263592 0.855539 10000
1_15 1 15 500 900 10000 12525 5767 6758 0.63114 0.541033 0.708034 0.2176 0.161935 0.265103 0.85544 10000
1_15 1 15 500 1000 10000 12522 5641 6881 0.645767 0.555529 0.719745 0.210781 0.157531 0.254435 0.853929 10000
1_15 1 15 500 1100 10000 12569 5760 6809 0.629112 0.52781 0.714808 0.210352 0.155065 0.257122 0.855521 10000
1_15 1 15 500 1200 10000 12632 5800 6832 0.623769 0.522037 0.710134 0.208675 0.154142 0.25497 0.852854 10000
1_15 1 15 500 1300 10000 12394 5729 6665 0.622551 0.527751 0.704038 0.214582 0.163944 0.258108 0.846508 10000
1_15 1 15 500 1400 10000 12602 5818 6784 0.627085 0.514251 0.723852 0.207897 0.149178 0.258255 0.859365 10000
1_15 1 15 500 1500 10000 12524 5768 6756 0.63467 0.536198 0.718742 0.210313 0.157359 0.255523 0.844844 10000
1_15 1 15 500 1600 10000 12586 5732 6854 0.623166 0.528372 0.702442 0.215348 0.162775 0.259314 0.849859 10000
1_15 1 15 500 1700 10000 12411 5766 6645 0.625665 0.527803 0.710583 0.216895 0.169023 0.258433 0.858555 10000
1_15 1 15 500 1800 10000 12423 5673 6750 0.645242 0.550504 0.724865 0.216769 0.164096 0.261038 0.852376 10000
1_15 1 15 500 1900 10000 12636 5851 6785 0.613977 0.519463 0.69548 0.218436 0.168941 0.261117 0.860599 10000
1_15 1 15 500 2000 10000 12710 5875 6835 0.630641 0.53175 0.715642 0.210945 0.156344 0.257877 0.853918 10000
1_15 1 15 500 2100 10000 12585 5877 6708 0.621809 0.51207 0.717952 0.213919 0.159026 0.262012 0.860757 10000
1_15 1 15 500 2200 10000 12624 5811 6813 0.619818 0.52207 0.70319 0.213935 0.163945 0.256574 0.84973 10000
1_15 1 15 500 2300 10000 12549 5624 6925 0.647708 0.547568 0.729035 0.209433 0.151224 0.256707 0.8582 10000
1_15 1 15 500 2400 10000 12511 5729 6782 0.646322 0.549013 0.728522 0.214962 0.162012 0.25969 0.857045 10000
1_15 1 15 500 2500 10000 12627 5795 6832 0.639142 0.532272 0.729791 0.206177 0.152438 0.25176 0.859057 10000
1_15 1 15 500 2600 10000 12696 5780 6916 0.63362 0.530341 0.719935 0.205106 0.148901 0.252079 0.844482 10000
1_15 1 15 500 2700 10000 12584 5895 6689 0.621701 0.520694 0.710718 0.211946 0.159706 0.257985 0.85413 10000
1_15 1 15 500 2800 10000 12635 5810 6825 0.613768 0.514279 0.698461 0.209238 0.150415 0.259312 0.847829 10000
1_15 1 15 500 2900 10000 12723 5903 6820 0.629494 0.531495 0.714315 0.209528 0.155071 0.256663 0.862649 10000
1_15 1 15 500 3000 10000 12620 5884 6736 0.617958 0.519926 0.70359 0.212941 0.160017 0.25917 0.857171 10000
1_15 1 15 500 3100 10000 12506 5680 6826 0.639166 0.541815 0.720172 0.210979 0.158588 0.254575 0.855067 10000
1_15 1 15 500 3200 10000 12553 5738 6815 0.63794 0.542059 0.718668 0.207513 0.151716 0.254493 0.850126 10000
1_15 1 15 500 3300 10000 12605 5715 6890 0.63383 0.536493 0.714568 0.204916 0.149775 0.250653 0.856465 10000
1_15 1 15 500 3400 10000 12668 5787 6881 0.61875 0.524792 0.697769 0.204973 0.145511 0.254982 0.855816 10000
1_15 1 15 500 3500 10000 12546 5697 6849 0.643415 0.550416 0.720772 0.215499 0.164382 0.258017 0.856712 10000
1_15 1 15 500 3600 10000 12717 5921 6796 0.608157 0.508477 0.695004 0.210235 0.160173 0.253852 0.851112 10000
1_15 1 15 500 3700 10000 12501 5764 6737 0.627884 0.533787 0.70839 0.218185 0.168379 0.260797 0.858414 10000
1_15 1 15 500 3800 10000 12574 5872 6702 0.622202 0.524599 0.707716 0.209413 0.154644 0.257399 0.857028 10000
1_15 1 15 500 3900 10000 12656 5824 6832 0.632484 0.531233 0.718797 0.20516 0.148747 0.253249 0.85278 10000
1_15 1 15 500 4000 10000 12530 5742 6788 0.635489 0.53646 0.719258 0.208923 0.157847 0.252128 0.852573 10000
1_15 1 15 500 4100 10000 12675 5770 6905 0.641076 0.541332 0.724425 0.21066 0.155815 0.256491 0.862838 10000
1_15 1 15 500 4200 10000 12587 5672 6915 0.649857 0.555097 0.727583 0.211093 0.154117 0.257828 0.855516 10000
1_15 1 15 500 4300 10000 12565 5774 6791 0.630007 0.535263 0.710563 0.203832 0.146401 0.252662 0.850033 10000
1_15 1 15 500 4400 10000 12542 5769 6773 0.618455 0.511619 0.709454 0.212411 0.156154 0.260329 0.851916 10000
1_15 1 15 500 4500 10000 12505 5589 6916 0.663619 0.569189 0.73993 0.212177 0.154432 0.258842 0.855488 10000
1_15 1 15 500 4600 10000 12518 5788 6730 0.623372 0.52673 0.706486 0.213273 0.156358 0.262221 0.850078 10000
1_15 1 15 500 4700 10000 12569 5762 6807 0.630245 0.528862 0.716063 0.215985 0.166512 0.257863 0.853266 10000
1_15 1 15 500 4800 10000 12552 5763 6789 0.637486 0.530245 0.72852 0.213906 0.156909 0.262289 0.859255 10000
1_15 1 15 500 4900 10000 12546 5751 6795 0.637217 0.528925 0.72887 0.212198 0.15444 0.261083 0.856707 10000
1_15 1 15 500 5000 10000 12572 5743 6829 0.633708 0.538588 0.713702 0.214554 0.15996 0.260467 0.858344 10000
1_15 1 15 500 5100 10000 12566 5664 6902 0.644409 0.550562 0.721423 0.212141 0.161345 0.253826 0.851207 10000
1_15 1 15 500 5200 10000 12499 5713 6786 0.633495 0.528437 0.721942 0.210742 0.15493 0.257729 0.852754 10000
1_15 1 15 500 5300 10000 12452 5674 6778 0.63045 0.530779 0.713886 0.211762 0.156419 0.258091 0.852832 10000
1_15 1 15 500 5400 10000 12582 5793 6789 0.619222 0.525372 0.699304 0.212795 0.164025 0.25441 0.851212 10000
1_15 1 15 500 5500 10000 12513 5623 6890 0.643836 0.549963 0.720446 0.211269 0.158469 0.25436 0.851535 10000
1_15 1 15 500 5600 10000 12578 5683 6895 0.638406 0.540917 0.71876 0.212801 0.155974 0.259639 0.860298 10000
1_15 1 15 500 5700 10000 12570 5784 6786 0.622296 0.51442 0.714244 0.213598 0.161084 0.258358 0.855258 10000
1_15 1 15 500 5800 10000 12616 5703 6913 0.639924 0.53996 0.72239 0.21158 0.158202 0.255615 0.854792 10000
1_15 1 15 500 5900 10000 12652 5846 6806 0.631529 0.526607 0.721652 0.212722 0.157194 0.260418 0.854467 10000
1_15 1 15 500 6000 10000 12511 5624 6887 0.636267 0.533622 0.720089 0.206888 0.14943 0.253809 0.841952 10000
1_15 1 15 500 6100 10000 12534 5796 6738 0.614389 0.516296 0.69877 0.211389 0.159964 0.255625 0.853456 10000
1_15 1 15 500 6200 10000 12489 5735 6754 0.621864 0.528476 0.701163 0.211829 0.163477 0.252885 0.857775 10000
1_15 1 15 500 6300 10000 12575 5818 6757 0.622514 0.521119 0.709819 0.209459 0.154658 0.256644 0.849051 10000
1_15 1 15 500 6400 10000 12454 5626 6828 0.64408 0.545483 0.725319 0.210408 0.151327 0.259089 0.853654 10000
1_15 1 15 500 6500 10000 12572 5842 6730 0.613861 0.513231 0.701214 0.213096 0.156395 0.262316 0.851708 10000
1_15 1 15 500 6600 10000 12624 5822 6802 0.632611 0.535946 0.715349 0.208855 0.157578 0.252745 0.852345 10000
1_15 1 15 500 6700 10000 12723 5919 6804 0.623514 0.51598 0.71706 0.209145 0.152617 0.25832 0.852623 10000
1_15 1 15 500 6800 10000 12658 5814 6844 0.618219 0.52177 0.700153 0.214416 0.162226 0.258751 0.859348 10000
1_15 1 15 500 6900 10000 12567 5768 6799 0.621416 0.5262 0.702193 0.210493 0.15931 0.253914 0.848062 10000
1_15 1 15 500 7000 10000 12600 5852 6748 0.60814 0.509009 0.694109 0.211239 0.157741 0.257634 0.857167 10000
1_15 1 15 500 7100 10000 12663 5962 6701 0.602248 0.502921 0.69062 0.208325 0.155286 0.255515 0.853208 10000
1_15 1 15 500 7200 10000 12574 5800 6774 0.612857 0.508176 0.702487 0.215087 0.162117 0.260441 0.853994 10000
1_15 1 15 500 7300 10000 12688 5857 6831 0.632062 0.532029 0.717832 0.211152 0.159805 0.255178 0.853029 10000
1_15 1 15 500 7400 10000 12563 5857 6706 0.631218 0.525454 0.723593 0.207408 0.156996 0.251438 0.846792 10000
1_15 1 15 500 7500 10000 12508 5795 6713 0.635945 0.53852 0.720047 0.214544 0.1629 0.259126 0.859399 10000
1_15 1 15 500 7600 10000 12647 5940 6707 0.61459 0.496742 0.718961 0.2139 0.161631 0.260192 0.84659 10000
1_15 1 15 500 7700 10000 12607 5805 6802 0.621439 0.513444 0.713605 0.207106 0.149178 0.256542 0.846476 10000
1_15 1 15 500 7800 10000 12525 5659 6866 0.652037 0.556982 0.730382 0.216886 0.161631 0.262427 0.856975 10000
1_15 1 15 500 7900 10000 12683 5859 6824 0.620693 0.519178 0.707854 0.2043 0.147248 0.253284 0.850827 10000
1_15 1 15 500 8000 10000 12627 5801 6826 0.629467 0.530311 0.713733 0.214913 0.166915 0.255703 0.855735 10000
1_15 1 15 500 8100 10000 12644 5850 6794 0.622042 0.519418 0.710407 0.207973 0.14865 0.259054 0.852966 10000
1_15 1 15 500 8200 10000 12644 5810 6834 0.631417 0.528664 0.718773 0.210501 0.152844 0.259518 0.853075 10000
1_15 1 15 500 8300 10000 12601 5845 6756 0.619222 0.519264 0.705701 0.206429 0.148134 0.256864 0.847525 10000
1_15 1 15 500 8400 10000 12583 5709 6874 0.629764 0.536348 0.707348 0.20945 0.153578 0.255853 0.853519 10000
1_15 1 15 500 8500 10000 12518 5709 6809 0.635906 0.540722 0.715713 0.212796 0.158569 0.258261 0.85554 10000
1_15 1 15 500 8600 10000 12589 5726 6863 0.652642 0.547896 0.740034 0.20945 0.151045 0.25818 0.854001 10000
1_15 1 15 500 8700 10000 12530 5681 6849 0.648751 0.542504 0.736879 0.204646 0.147462 0.252077 0.855824 10000
1_15 1 15 500 8800 10000 12493 5794 6699 0.622079 0.519403 0.710884 0.210754 0.158154 0.256248 0.848827 10000
1_15 1 15 500 8900 10000 12688 5890 6798 0.617077 0.51331 0.706984 0.204465 0.149205 0.252344 0.857549 10000
1_15 1 15 500 9000 10000 12698 5916 6782 0.606156 0.506594 0.693005 0.213275 0.162416 0.257639 0.852037 10000
1_15 1 15 500 9100 10000 12585 5834 6751 0.622996 0.521874 0.710383 0.214135 0.163155 0.25819 0.85145 10000
1_15 1 15 500 9200 10000 12520 5708 6812 0.629098 0.527213 0.714471 0.217185 0.164648 0.261207 0.857159 10000
1_15 1 15 500 9300 10000 12449 5652 6797 0.645192 0.540257 0.73245 0.213602 0.156814 0.260825 0.855102 10000
1_15 1 15 500 9400 10000 12589 5769 6820 0.621738 0.524238 0.704213 0.208961 0.152324 0.256869 0.857018 10000
1_15 1 15 500 9500 10000 12544 5901 6643 0.613028 0.517947 0.69749 0.208178 0.157604 0.253103 0.850709 10000
1_15 1 15 500 9600 10000 12636 5754 6882 0.641409 0.544581 0.722366 0.20574 0.150171 0.2522 0.845941 10000
1_15 1 15 500 9700 10000 12529 5788 6741 0.623462 0.520163 0.712157 0.212002 0.151508 0.263945 0.854353 10000
1_15 1 15 500 9800 10000 12581 5712 6869 0.63919 0.537972 0.723359 0.213678 0.162944 0.255866 0.850363 10000
1_15 1 15 500 9900 10000 12521 5696 6825 0.638332 0.544534 0.716613 0.215486 0.164427 0.258098 0.85554 10000
1_15 1 15 500 10000 10000 12587 5840 6747 0.613281 0.509956 0.702716 0.213498 0.162354 0.257766 0.851367 10000
1_15 1 15 500 10100 10000 12725 5986 6739 0.61322 0.5202 0.695847 0.205708 0.151883 0.253518 0.852141 10000
1_15 1 15 500 10200 10000 12636 5976 6660 0.594841 0.491078 0.687947 0.213205 0.158129 0.262624 0.852046 10000
1_15 1 15 500 10300 10000 12578 5858 6720 0.619862 0.514199 0.711971 0.213099 0.159667 0.259677 0.850565 10000
1_15 1 15 500 10400 10000 12612 5866 6746 0.616092 0.516715 0.702505 0.206952 0.153422 0.2535 0.850213 10000
1_15 1 15 500 10500 10000 12527 5897 6630 0.617195 0.511598 0.711118 0.21686 0.166813 0.261374 0.853127 10000
1_15 1 15 500 10600 10000 12586 5742 6844 0.628816 0.534157 0.708233 0.219663 0.167826 0.263154 0.861836 10000
1_15 1 15 500 10700 10000 12415 5703 6712 0.635919 0.540796 0.716742 0.21749 0.168434 0.259171 0.850568 10000
1_15 1 15 500 10800 10000 12576 5795 6781 0.630783 0.528306 0.718359 0.215138 0.162966 0.259723 0.852296 10000
1_15 1 15 500 10900 10000 12710 5892 6818 0.620412 0.518241 0.708706 0.206022 0.152344 0.252411 0.845134 10000
1_15 1 15 500 11000 10000 12456 5544 6912 0.645324 0.549931 0.721838 0.219173 0.167574 0.260561 0.8564 10000
