uid smoi rep sym_res_dis update host_count sym_count free_sym_count hosted_sym_count sym_infectchance free_sym_infectchance hosted_sym_infectchance sym_val free_sym_val hosted_sym_val host_val cfu
1_10 1 10 500 12900 10000 13236 5798 7438 0.623585 0.519501 0.70472 0.251694 0.19238 0.297929 0.860724 10000
1_10 1 10 500 13000 10000 13223 5689 7534 0.639622 0.539473 0.715245 0.246784 0.189864 0.289764 0.854609 10000
1_10 1 10 500 13100 10000 13128 5743 7385 0.630184 0.519415 0.716324 0.252902 0.191983 0.300277 0.859875 10000
1_10 1 10 500 13200 10000 13202 5900 7302 0.618968 0.513122 0.704491 0.249147 0.188906 0.297821 0.853715 10000
1_10 1 10 500 13300 10000 13141 5737 7404 0.637686 0.536559 0.716045 0.245945 0.180552 0.296615 0.860877 10000
1_10 1 10 500 13400 10000 13072 5685 7387 0.634287 0.530286 0.714326 0.25021 0.187662 0.298347 0.85793 10000
1_10 1 10 500 13500 10000 13259 5761 7498 0.633812 0.528622 0.714634 0.250415 0.186439 0.299571 0.859431 10000
1_10 1 10 500 13600 10000 13150 5755 7395 0.629684 0.513146 0.720378 0.245004 0.179071 0.296314 0.856373 10000
1_10 1 10 500 13700 10000 13284 5836 7448 0.617635 0.506101 0.70503 0.244655 0.184929 0.291455 0.857592 10000
1_10 1 10 500 13800 10000 13277 5829 7448 0.628193 0.518785 0.713818 0.239652 0.176372 0.289178 0.861642 10000
1_10 1 10 500 13900 10000 13126 5595 7531 0.650069 0.546423 0.727072 0.246337 0.183123 0.293301 0.858897 10000
1_10 1 10 500 14000 10000 13252 5855 7397 0.626562 0.510752 0.71823 0.24381 0.176153 0.297364 0.859786 10000
1_10 1 10 500 14100 10000 13252 5902 7350 0.612019 0.494777 0.706164 0.24487 0.17912 0.297666 0.851625 10000
1_10 1 10 500 14200 10000 13426 5920 7506 0.620656 0.513112 0.705477 0.245772 0.18123 0.296677 0.868052 10000
1_10 1 10 500 14300 10000 13142 5659 7483 0.643311 0.543994 0.71842 0.244763 0.182473 0.29187 0.862309 10000
1_10 1 10 500 14400 10000 13159 5607 7552 0.660485 0.559497 0.735464 0.246391 0.184323 0.292473 0.860631 10000
1_10 1 10 500 14500 10000 13263 5837 7426 0.630797 0.51886 0.718783 0.247184 0.185008 0.296056 0.864966 10000
1_10 1 10 500 14600 10000 13208 5779 7429 0.634564 0.531884 0.714439 0.248359 0.184981 0.297661 0.855969 10000
1_10 1 10 500 14700 10000 13271 5864 7407 0.611711 0.513452 0.689501 0.250685 0.193475 0.295978 0.85908 10000
1_10 1 10 500 14800 10000 13163 5730 7433 0.631156 0.524993 0.712996 0.250652 0.191404 0.296325 0.854401 10000
1_10 1 10 500 14900 10000 13134 5733 7401 0.631302 0.530252 0.709579 0.246326 0.184185 0.294463 0.863621 10000
1_10 1 10 500 15000 10000 13309 5909 7400 0.623859 0.518165 0.708257 0.245374 0.183164 0.29505 0.862541 10000
1_10 1 10 500 15100 10000 13208 5753 7455 0.635738 0.52692 0.719712 0.247467 0.183663 0.296704 0.861886 10000
1_10 1 10 500 15200 10000 13241 5771 7470 0.639535 0.524766 0.728201 0.247401 0.183106 0.297073 0.86417 10000
1_10 1 10 500 15300 10000 13180 5697 7483 0.638112 0.525044 0.724194 0.244366 0.178155 0.294775 0.861482 10000
1_10 1 10 500 15400 10000 13287 5867 7420 0.626599 0.520981 0.710112 0.246303 0.185066 0.294722 0.855483 10000
1_10 1 10 500 15500 10000 13286 5840 7446 0.636544 0.52593 0.7233 0.249628 0.185151 0.300198 0.858075 10000
1_10 1 10 500 15600 10000 13193 5834 7359 0.628279 0.519077 0.714851 0.2461 0.184357 0.295047 0.85715 10000
1_10 1 10 500 15700 10000 13273 5769 7504 0.632346 0.522532 0.716769 0.248772 0.187889 0.295578 0.85772 10000
1_10 1 10 500 15800 10000 13242 5830 7412 0.636836 0.520734 0.728158 0.248009 0.188064 0.29516 0.860366 10000
1_10 1 10 500 15900 10000 13157 5738 7419 0.628655 0.528156 0.706383 0.245295 0.187257 0.290183 0.858944 10000
1_10 1 10 500 16000 10000 13213 5769 7444 0.626895 0.512504 0.715546 0.25181 0.191716 0.298382 0.866359 10000
1_10 1 10 500 16100 10000 13135 5653 7482 0.657529 0.551095 0.737945 0.247411 0.184185 0.295181 0.859726 10000
1_10 1 10 500 16200 10000 13253 5806 7447 0.635127 0.535508 0.712794 0.245814 0.18511 0.293141 0.862438 10000
1_10 1 10 500 16300 10000 13164 5732 7432 0.638975 0.529802 0.723175 0.241897 0.174034 0.294238 0.85561 10000
1_10 1 10 500 16400 10000 13164 5736 7428 0.634433 0.527207 0.717234 0.242442 0.174387 0.294996 0.849849 10000
1_10 1 10 500 16500 10000 13158 5718 7440 0.638536 0.533554 0.719221 0.250282 0.19008 0.296551 0.855753 10000
1_10 1 10 500 16600 10000 13114 5753 7361 0.626322 0.519492 0.709815 0.242644 0.177707 0.293395 0.860982 10000
1_10 1 10 500 16700 10000 13225 5751 7474 0.637165 0.529367 0.720112 0.247737 0.181052 0.299048 0.857882 10000
1_10 1 10 500 16800 10000 13155 5835 7320 0.633288 0.523555 0.720759 0.252837 0.192375 0.301034 0.863369 10000
1_10 1 10 500 16900 10000 13249 5816 7433 0.631968 0.527301 0.713866 0.248464 0.187226 0.296381 0.860626 10000
1_10 1 10 500 17000 10000 13153 5764 7389 0.628264 0.536863 0.699564 0.242192 0.182332 0.288888 0.8514 10000
1_10 1 10 500 17100 10000 13075 5646 7429 0.645589 0.539924 0.725893 0.243571 0.17488 0.295775 0.854438 10000
1_10 1 10 500 17200 10000 13357 5858 7499 0.616029 0.512603 0.696823 0.248587 0.188946 0.295177 0.861641 10000
1_10 1 10 500 17300 10000 13201 5730 7471 0.64315 0.537347 0.724296 0.24721 0.184511 0.295298 0.863162 10000
1_10 1 10 500 17400 10000 13193 5808 7385 0.626653 0.528666 0.703716 0.245794 0.18392 0.294456 0.859946 10000
1_10 1 10 500 17500 10000 13247 5848 7399 0.629845 0.522752 0.714489 0.248095 0.185568 0.297516 0.861892 10000
1_10 1 10 500 17600 10000 13103 5655 7448 0.639933 0.54425 0.712582 0.248786 0.187004 0.295695 0.861068 10000
