uid smoi rep sym_res_dis update host_count sym_count free_sym_count hosted_sym_count sym_infectchance free_sym_infectchance hosted_sym_infectchance sym_val free_sym_val hosted_sym_val host_val cfu
1_20 1 20 500 7600 10000 13243 5805 7438 0.631921 0.535433 0.707226 0.243405 0.183723 0.289983 0.859748 10000
1_20 1 20 500 7700 10000 13182 5668 7514 0.638888 0.53627 0.716295 0.244727 0.180576 0.293119 0.860937 10000
1_20 1 20 500 7800 10000 13149 5776 7373 0.622637 0.519313 0.703582 0.246862 0.181547 0.298029 0.860885 10000
1_20 1 20 500 7900 10000 13286 5868 7418 0.611713 0.50353 0.69729 0.250472 0.186575 0.301017 0.866534 10000
1_20 1 20 500 8000 10000 13242 5902 7340 0.616728 0.508698 0.703594 0.241933 0.182301 0.289882 0.859881 10000
1_20 1 20 500 8100 10000 13196 5836 7360 0.614255 0.513423 0.694208 0.252512 0.193574 0.299246 0.863652 10000
1_20 1 20 500 8200 10000 13240 5777 7463 0.63651 0.525074 0.722771 0.249434 0.188019 0.296975 0.862305 10000
1_20 1 20 500 8300 10000 13331 5811 7520 0.637534 0.530963 0.719886 0.241915 0.17962 0.290053 0.863735 10000
1_20 1 20 500 8400 10000 13183 5696 7487 0.633954 0.53484 0.709358 0.250899 0.189249 0.297802 0.865034 10000
1_20 1 20 500 8500 10000 13100 5651 7449 0.642113 0.533473 0.724529 0.247019 0.184301 0.294599 0.85976 10000
1_20 1 20 500 8600 10000 13311 5890 7421 0.618096 0.519344 0.696475 0.247689 0.188337 0.294796 0.863859 10000
1_20 1 20 500 8700 10000 13261 5912 7349 0.614052 0.502409 0.703864 0.252731 0.195541 0.298739 0.858905 10000
1_20 1 20 500 8800 10000 13297 5877 7420 0.617393 0.513788 0.699454 0.24471 0.184443 0.292444 0.856954 10000
1_20 1 20 500 8900 10000 13363 5956 7407 0.607438 0.494319 0.698397 0.248178 0.183249 0.300387 0.861876 10000
1_20 1 20 500 9000 10000 13353 5867 7486 0.623378 0.522038 0.702802 0.247016 0.185928 0.294893 0.858127 10000
1_20 1 20 500 9100 10000 13195 5782 7413 0.636023 0.533569 0.715935 0.248353 0.187094 0.296134 0.856909 10000
1_20 1 20 500 9200 10000 13230 5800 7430 0.639685 0.526405 0.728113 0.246632 0.181115 0.297776 0.861863 10000
1_20 1 20 500 9300 10000 13220 5789 7431 0.64161 0.532826 0.726357 0.243626 0.181759 0.291823 0.8575 10000
1_20 1 20 500 9400 10000 13153 5745 7408 0.637721 0.52942 0.721709 0.248278 0.190378 0.29318 0.859666 10000
1_20 1 20 500 9500 10000 13243 5835 7408 0.623494 0.508408 0.714143 0.248881 0.185022 0.29918 0.849404 10000
1_20 1 20 500 9600 10000 13332 5856 7476 0.633501 0.525585 0.718033 0.240733 0.177037 0.290628 0.859872 10000
1_20 1 20 500 9700 10000 13128 5680 7448 0.642635 0.532532 0.726602 0.247126 0.18649 0.293368 0.85874 10000
1_20 1 20 500 9800 10000 13251 5814 7437 0.626264 0.514761 0.713434 0.241963 0.178457 0.291611 0.85645 10000
1_20 1 20 500 9900 10000 13151 5597 7554 0.658394 0.557397 0.733226 0.242943 0.178669 0.290566 0.857462 10000
1_20 1 20 500 10000 10000 13193 5698 7495 0.633121 0.519591 0.71943 0.248591 0.183394 0.298157 0.852277 10000
1_20 1 20 500 10100 10000 13131 5750 7381 0.634986 0.533355 0.714159 0.250898 0.186745 0.300876 0.863165 10000
1_20 1 20 500 10200 10000 13238 5774 7464 0.641555 0.536666 0.722695 0.242445 0.17921 0.291363 0.856395 10000
1_20 1 20 500 10300 10000 13262 5860 7402 0.624166 0.526309 0.701638 0.253929 0.195613 0.300096 0.861173 10000
1_20 1 20 500 10400 10000 13115 5735 7380 0.634551 0.531561 0.714585 0.251592 0.193585 0.296669 0.860985 10000
1_20 1 20 500 10500 10000 13336 5864 7472 0.639114 0.524139 0.729346 0.240301 0.172352 0.293627 0.865713 10000
1_20 1 20 500 10600 10000 13187 5759 7428 0.629777 0.532118 0.705492 0.24803 0.184072 0.297618 0.8691 10000
1_20 1 20 500 10700 10000 13151 5684 7467 0.642499 0.541224 0.719592 0.247719 0.185929 0.294755 0.859484 10000
1_20 1 20 500 10800 10000 13129 5705 7424 0.637479 0.535401 0.715922 0.245342 0.18625 0.29075 0.85682 10000
1_20 1 20 500 10900 10000 13188 5740 7448 0.627423 0.524484 0.706755 0.250383 0.190457 0.296567 0.853985 10000
1_20 1 20 500 11000 10000 13187 5728 7459 0.633873 0.526921 0.716005 0.25116 0.190175 0.297992 0.860768 10000
1_20 1 20 500 11100 10000 13245 5785 7460 0.630594 0.519205 0.716973 0.245579 0.180253 0.296236 0.856893 10000
1_20 1 20 500 11200 10000 13300 5894 7406 0.615329 0.511536 0.697931 0.25004 0.188321 0.299158 0.863027 10000
1_20 1 20 500 11300 10000 13158 5677 7481 0.647274 0.540777 0.72809 0.249668 0.186991 0.29723 0.857529 10000
1_20 1 20 500 11400 10000 13254 5888 7366 0.610486 0.497667 0.700667 0.246902 0.185544 0.295949 0.85328 10000
1_20 1 20 500 11500 10000 13131 5718 7413 0.63409 0.534969 0.710547 0.245913 0.178915 0.297592 0.859949 10000
1_20 1 20 500 11600 10000 13220 5853 7367 0.628235 0.518276 0.715596 0.245068 0.180968 0.295994 0.849719 10000
1_20 1 20 500 11700 10000 13093 5760 7333 0.630825 0.521993 0.716311 0.248696 0.186662 0.297424 0.849706 10000
1_20 1 20 500 11800 10000 13233 5716 7517 0.628011 0.521412 0.70907 0.244492 0.178394 0.294753 0.858658 10000
1_20 1 20 500 11900 10000 13080 5698 7382 0.631242 0.533863 0.706407 0.245879 0.185912 0.292166 0.849065 10000
1_20 1 20 500 12000 10000 13068 5650 7418 0.634705 0.536862 0.709228 0.249579 0.191806 0.293583 0.86041 10000
1_20 1 20 500 12100 10000 13244 5824 7420 0.626009 0.52474 0.705495 0.243926 0.175361 0.297742 0.866112 10000
1_20 1 20 500 12200 10000 13167 5734 7433 0.630873 0.527524 0.7106 0.253653 0.194964 0.298927 0.863899 10000
1_20 1 20 500 12300 10000 13065 5535 7530 0.64971 0.540697 0.729841 0.248257 0.186597 0.293581 0.859509 10000
1_20 1 20 500 12400 10000 13126 5686 7440 0.631786 0.527102 0.711791 0.248195 0.187458 0.294614 0.867169 10000
1_20 1 20 500 12500 10000 13218 5852 7366 0.620182 0.516014 0.702939 0.246964 0.187978 0.293826 0.857848 10000
1_20 1 20 500 12600 10000 13137 5680 7457 0.652201 0.540932 0.736955 0.243324 0.182353 0.289765 0.856215 10000
1_20 1 20 500 12700 10000 13194 5755 7439 0.629798 0.527237 0.709142 0.246281 0.183909 0.294534 0.866588 10000
1_20 1 20 500 12800 10000 13190 5725 7465 0.631594 0.520393 0.716875 0.250767 0.189916 0.297434 0.865578 10000
1_20 1 20 500 12900 10000 13148 5602 7546 0.657123 0.554085 0.733617 0.247277 0.191791 0.288468 0.852129 10000
1_20 1 20 500 13000 10000 13237 5798 7439 0.632843 0.524186 0.71753 0.250898 0.190568 0.29792 0.860365 10000
1_20 1 20 500 13100 10000 13339 5910 7429 0.617847 0.507499 0.705632 0.246135 0.185013 0.294759 0.858058 10000
1_20 1 20 500 13200 10000 13240 5825 7415 0.628987 0.520421 0.714273 0.247143 0.185125 0.295862 0.853716 10000
1_20 1 20 500 13300 10000 13416 6041 7375 0.604812 0.494724 0.694987 0.240987 0.175947 0.294262 0.860341 10000
1_20 1 20 500 13400 10000 13044 5552 7492 0.641421 0.543496 0.713989 0.250045 0.188231 0.295852 0.858106 10000
1_20 1 20 500 13500 10000 13306 5856 7450 0.629323 0.511554 0.721895 0.244532 0.180094 0.295183 0.860342 10000
1_20 1 20 500 13600 10000 13222 5801 7421 0.631084 0.524312 0.714548 0.252272 0.195902 0.296336 0.860597 10000
1_20 1 20 500 13700 10000 13286 5791 7495 0.643019 0.532935 0.728076 0.244452 0.181367 0.293195 0.858176 10000
1_20 1 20 500 13800 10000 13219 5768 7451 0.635425 0.528954 0.717848 0.253003 0.192092 0.300156 0.858563 10000
1_20 1 20 500 13900 10000 13184 5718 7466 0.635994 0.536981 0.711825 0.248271 0.19033 0.292647 0.8609 10000
1_20 1 20 500 14000 10000 13222 5834 7388 0.626638 0.522289 0.709038 0.249056 0.190548 0.295257 0.861879 10000
1_20 1 20 500 14100 10000 13220 5831 7389 0.627578 0.514531 0.716788 0.244732 0.179203 0.296443 0.861061 10000
1_20 1 20 500 14200 10000 13100 5645 7455 0.647375 0.541007 0.727919 0.253232 0.189782 0.301276 0.862787 10000
1_20 1 20 500 14300 10000 13155 5731 7424 0.633745 0.515611 0.724938 0.253907 0.190249 0.303048 0.864568 10000
1_20 1 20 500 14400 10000 13179 5745 7434 0.625359 0.528792 0.699987 0.246257 0.181977 0.295933 0.852816 10000
1_20 1 20 500 14500 10000 13120 5757 7363 0.635776 0.534884 0.714662 0.249132 0.189022 0.296131 0.861692 10000
1_20 1 20 500 14600 10000 13243 5812 7431 0.637106 0.533949 0.717788 0.246086 0.186022 0.293065 0.865378 10000
1_20 1 20 500 14700 10000 13276 5855 7421 0.626504 0.525905 0.705874 0.247576 0.182932 0.298579 0.857817 10000
1_20 1 20 500 14800 10000 13119 5703 7416 0.632441 0.53651 0.706212 0.252866 0.197358 0.295553 0.862097 10000
1_20 1 20 500 14900 10000 13230 5785 7445 0.635251 0.525031 0.720896 0.239134 0.170361 0.292572 0.859741 10000
1_20 1 20 500 15000 10000 13087 5603 7484 0.645639 0.545964 0.720263 0.252142 0.190703 0.298139 0.862563 10000
1_20 1 20 500 15100 10000 13222 5741 7481 0.632861 0.523596 0.716712 0.247258 0.183683 0.296046 0.862359 10000
1_20 1 20 500 15200 10000 13265 5819 7446 0.640067 0.537121 0.720518 0.246447 0.183212 0.295864 0.862339 10000
1_20 1 20 500 15300 10000 13299 5806 7493 0.631522 0.520841 0.717285 0.247143 0.184638 0.295576 0.855813 10000
1_20 1 20 500 15400 10000 13256 5817 7439 0.636356 0.523046 0.724959 0.248262 0.18468 0.297981 0.86154 10000
1_20 1 20 500 15500 10000 13368 5961 7407 0.61553 0.512804 0.698202 0.246311 0.186462 0.294476 0.859891 10000
1_20 1 20 500 15600 10000 13179 5684 7495 0.640359 0.531833 0.722663 0.252032 0.189363 0.299557 0.86071 10000
1_20 1 20 500 15700 10000 13308 5840 7468 0.63327 0.523602 0.719031 0.245535 0.184836 0.293002 0.857044 10000
1_20 1 20 500 15800 10000 13054 5548 7506 0.654736 0.557177 0.726846 0.246242 0.186316 0.290535 0.856965 10000
1_20 1 20 500 15900 10000 13326 5939 7387 0.619311 0.507673 0.709064 0.244346 0.177721 0.297911 0.865864 10000
1_20 1 20 500 16000 10000 13141 5790 7351 0.635384 0.528306 0.719724 0.243686 0.17508 0.297724 0.857143 10000
1_20 1 20 500 16100 10000 13094 5719 7375 0.63478 0.531789 0.714645 0.248626 0.185776 0.297364 0.864801 10000
1_20 1 20 500 16200 10000 13266 5759 7507 0.636677 0.532207 0.716821 0.248795 0.1887 0.294896 0.867527 10000
1_20 1 20 500 16300 10000 13303 5899 7404 0.614885 0.505498 0.702037 0.251153 0.194274 0.29647 0.863103 10000
1_20 1 20 500 16400 10000 13261 5816 7445 0.637825 0.532492 0.72011 0.251928 0.192978 0.297979 0.853692 10000
1_20 1 20 500 16500 10000 13221 5794 7427 0.630999 0.515888 0.720799 0.246508 0.182281 0.296613 0.859702 10000
1_20 1 20 500 16600 10000 13107 5703 7404 0.636959 0.538314 0.712941 0.251673 0.192331 0.297382 0.859249 10000
1_20 1 20 500 16700 10000 13232 5805 7427 0.633316 0.517955 0.723483 0.24757 0.181765 0.299004 0.860106 10000
1_20 1 20 500 16800 10000 13327 5828 7499 0.627914 0.523722 0.708889 0.249966 0.188227 0.297948 0.855864 10000
1_20 1 20 500 16900 10000 13018 5692 7326 0.63279 0.530308 0.712415 0.253708 0.192784 0.301043 0.856762 10000
1_20 1 20 500 17000 10000 13304 5865 7439 0.629785 0.519061 0.717082 0.24542 0.17644 0.299805 0.860583 10000
1_20 1 20 500 17100 10000 13219 5889 7330 0.616614 0.512574 0.7002 0.244056 0.188093 0.289018 0.857691 10000
1_20 1 20 500 17200 10000 13234 5802 7432 0.627483 0.519695 0.71163 0.248775 0.187514 0.296601 0.860827 10000
1_20 1 20 500 17300 10000 13295 5838 7457 0.619214 0.512627 0.70266 0.248144 0.18885 0.294565 0.856341 10000
1_20 1 20 500 17400 10000 13219 5824 7395 0.617849 0.508419 0.704031 0.248375 0.184612 0.298592 0.858016 10000
1_20 1 20 500 17500 10000 13140 5826 7314 0.612304 0.506335 0.696715 0.25343 0.191842 0.302488 0.860996 10000
1_20 1 20 500 17600 10000 13116 5661 7455 0.637125 0.540246 0.710691 0.246078 0.181746 0.294929 0.863679 10000
1_20 1 20 500 17700 10000 13352 5934 7418 0.620166 0.507105 0.710609 0.246178 0.183041 0.296684 0.860728 10000
1_20 1 20 500 17800 10000 13109 5672 7437 0.642982 0.538289 0.722828 0.244092 0.18031 0.292736 0.856028 10000
1_20 1 20 500 17900 10000 13151 5754 7397 0.635235 0.530373 0.716805 0.239422 0.17092 0.29271 0.860049 10000
1_20 1 20 500 18000 10000 13042 5571 7471 0.652468 0.551123 0.728039 0.247914 0.18559 0.294388 0.869232 10000
1_20 1 20 500 18100 10000 13329 5884 7445 0.617824 0.51556 0.698646 0.249539 0.185928 0.299813 0.865161 10000
1_20 1 20 500 18200 10000 13148 5807 7341 0.625611 0.518358 0.710452 0.249914 0.189705 0.297542 0.857106 10000
1_20 1 20 500 18300 10000 13176 5758 7418 0.624028 0.522206 0.703065 0.25007 0.18904 0.297442 0.858538 10000
1_20 1 20 500 18400 10000 13281 5930 7351 0.613504 0.498119 0.706585 0.240999 0.173083 0.295786 0.860069 10000
1_20 1 20 500 18500 10000 13338 5946 7392 0.602962 0.499298 0.686347 0.243299 0.180583 0.293747 0.852065 10000
1_20 1 20 500 18600 10000 13248 5858 7390 0.624629 0.522245 0.705788 0.247851 0.187118 0.295993 0.857773 10000
1_20 1 20 500 18700 10000 13295 5896 7399 0.624552 0.513063 0.713394 0.244464 0.179257 0.296425 0.86027 10000
1_20 1 20 500 18800 10000 13109 5667 7442 0.639898 0.527825 0.72524 0.248694 0.182726 0.298928 0.857791 10000
1_20 1 20 500 18900 10000 13261 5810 7451 0.626469 0.516423 0.712278 0.241889 0.177763 0.291892 0.851709 10000
1_20 1 20 500 19000 10000 13297 5914 7383 0.617461 0.512226 0.701757 0.247456 0.185813 0.296835 0.865311 10000
1_20 1 20 500 19100 10000 13129 5740 7389 0.639119 0.533984 0.72079 0.246468 0.18655 0.293014 0.855071 10000
1_20 1 20 500 19200 10000 13136 5710 7426 0.640474 0.537797 0.719424 0.242066 0.175778 0.293037 0.857295 10000
1_20 1 20 500 19300 10000 13373 5920 7453 0.619604 0.506524 0.709424 0.24344 0.178336 0.295154 0.863469 10000
1_20 1 20 500 19400 10000 13307 5878 7429 0.621903 0.502864 0.716089 0.245195 0.178129 0.298259 0.85511 10000
1_20 1 20 500 19500 10000 13305 5743 7562 0.656374 0.555103 0.733284 0.241349 0.177515 0.289828 0.863534 10000
1_20 1 20 500 19600 10000 13158 5759 7399 0.634162 0.526517 0.717947 0.247591 0.187626 0.294265 0.856229 10000
1_20 1 20 500 19700 10000 13151 5741 7410 0.64336 0.530307 0.730949 0.240062 0.172744 0.292217 0.854595 10000
1_20 1 20 500 19800 10000 13260 5876 7384 0.626733 0.521252 0.710672 0.245537 0.185506 0.293308 0.855996 10000
1_20 1 20 500 19900 10000 13149 5686 7463 0.640137 0.532688 0.722001 0.249423 0.185322 0.298261 0.858389 10000
1_20 1 20 500 20000 10000 13182 5736 7446 0.638113 0.536515 0.716378 0.253076 0.194169 0.298456 0.86545 10000
1_21 1 21 500 0 10000 6234 6234 0 0 0 -nan 0 0 -nan 0 10000
1_21 1 21 500 100 10000 11512 8818 2694 0.143233 0.111898 0.245799 -0.0522811 -0.043588 -0.0807355 -0.0106629 10000
1_21 1 21 500 200 10000 11343 8833 2510 0.129743 0.103506 0.222072 -0.0454221 -0.0395328 -0.0661473 -0.0248849 10000
1_21 1 21 500 300 10000 11452 8957 2495 0.130846 0.106333 0.218848 -0.0542726 -0.0493214 -0.0720473 -0.0330553 10000
1_21 1 21 500 400 10000 11436 8943 2493 0.129534 0.102921 0.225003 -0.0451125 -0.038544 -0.0686755 -0.0255958 10000
1_21 1 21 500 500 10000 14164 7805 6359 0.321988 0.253252 0.406355 0.231887 0.173448 0.303615 0.782562 10000
1_21 1 21 500 600 10000 13341 6069 7272 0.58869 0.484447 0.675689 0.249929 0.189875 0.300049 0.854361 10000
1_21 1 21 500 700 10000 13141 5704 7437 0.640349 0.528349 0.726251 0.245295 0.173771 0.300153 0.862222 10000
1_21 1 21 500 800 10000 13256 5897 7359 0.620649 0.507513 0.711308 0.243654 0.181615 0.293367 0.862485 10000
1_21 1 21 500 900 10000 13263 5794 7469 0.621455 0.514878 0.704132 0.245748 0.178092 0.298231 0.859012 10000
1_21 1 21 500 1000 10000 13299 5903 7396 0.617642 0.510384 0.703248 0.240968 0.179022 0.29041 0.855545 10000
1_21 1 21 500 1100 10000 13157 5726 7431 0.633462 0.53068 0.712661 0.248932 0.189745 0.294539 0.857612 10000
1_21 1 21 500 1200 10000 13104 5630 7474 0.639899 0.540443 0.714817 0.249255 0.189092 0.294574 0.858598 10000
1_21 1 21 500 1300 10000 13167 5763 7404 0.628739 0.523582 0.710588 0.246133 0.184405 0.29418 0.855137 10000
1_21 1 21 500 1400 10000 13336 5883 7453 0.617924 0.515486 0.698783 0.247937 0.186926 0.296097 0.863103 10000
1_21 1 21 500 1500 10000 13162 5725 7437 0.625105 0.526022 0.701379 0.252849 0.193746 0.298346 0.859553 10000
1_21 1 21 500 1600 10000 13180 5761 7419 0.628604 0.522693 0.710846 0.250669 0.191172 0.29687 0.862301 10000
1_21 1 21 500 1700 10000 13168 5741 7427 0.640528 0.5277 0.727742 0.244731 0.178348 0.296044 0.861728 10000
1_21 1 21 500 1800 10000 13161 5730 7431 0.638785 0.529426 0.723111 0.246947 0.184939 0.294762 0.851564 10000
1_21 1 21 500 1900 10000 13247 5847 7400 0.610086 0.502978 0.694716 0.246399 0.183502 0.296097 0.855447 10000
1_21 1 21 500 2000 10000 13231 5737 7494 0.641432 0.530077 0.72668 0.241413 0.17367 0.293272 0.862721 10000
1_21 1 21 500 2100 10000 13159 5784 7375 0.628011 0.516049 0.71582 0.244611 0.175964 0.298449 0.864079 10000
1_21 1 21 500 2200 10000 13299 5869 7430 0.626113 0.525871 0.705295 0.250441 0.195108 0.294149 0.867867 10000
1_21 1 21 500 2300 10000 13247 5790 7457 0.631083 0.526173 0.71254 0.246702 0.187136 0.292953 0.858056 10000
1_21 1 21 500 2400 10000 13277 5794 7483 0.626726 0.520266 0.709156 0.244067 0.17855 0.294796 0.857443 10000
1_21 1 21 500 2500 10000 13072 5585 7487 0.653054 0.547405 0.731864 0.246312 0.182535 0.293887 0.859307 10000
1_21 1 21 500 2600 10000 13042 5637 7405 0.64074 0.530561 0.724613 0.245739 0.177549 0.297648 0.857072 10000
1_21 1 21 500 2700 10000 13093 5720 7373 0.63732 0.534183 0.717334 0.247242 0.186437 0.294414 0.855884 10000
1_21 1 21 500 2800 10000 13156 5707 7449 0.635066 0.535125 0.711635 0.246072 0.183614 0.293924 0.859994 10000
1_21 1 21 500 2900 10000 13297 5809 7488 0.634852 0.528631 0.717256 0.24651 0.183487 0.295402 0.865076 10000
1_21 1 21 500 3000 10000 13209 5755 7454 0.62749 0.513592 0.715427 0.249207 0.183356 0.300049 0.860818 10000
1_21 1 21 500 3100 10000 13206 5770 7436 0.634731 0.526983 0.718337 0.24202 0.177395 0.292167 0.857828 10000
1_21 1 21 500 3200 10000 13291 5918 7373 0.608742 0.503832 0.692949 0.244389 0.181283 0.295043 0.857254 10000
1_21 1 21 500 3300 10000 13164 5746 7418 0.631416 0.52428 0.714405 0.244942 0.181652 0.293967 0.857168 10000
1_21 1 21 500 3400 10000 13224 5795 7429 0.635778 0.528378 0.719556 0.242271 0.177611 0.29271 0.855643 10000
1_21 1 21 500 3500 10000 13191 5814 7377 0.62727 0.509581 0.720024 0.247703 0.185935 0.296385 0.858458 10000
1_21 1 21 500 3600 10000 13244 5813 7431 0.627771 0.516124 0.715108 0.24676 0.185599 0.294604 0.861914 10000
1_21 1 21 500 3700 10000 13187 5690 7497 0.645656 0.538806 0.726751 0.244986 0.180832 0.293676 0.863169 10000
1_21 1 21 500 3800 10000 13191 5757 7434 0.635924 0.53496 0.714113 0.24927 0.188395 0.296413 0.857551 10000
1_21 1 21 500 3900 10000 13311 5881 7430 0.625034 0.524104 0.704922 0.243664 0.183885 0.290981 0.859681 10000
1_21 1 21 500 4000 10000 13207 5770 7437 0.631529 0.524446 0.71461 0.24521 0.181072 0.294972 0.855455 10000
1_21 1 21 500 4100 10000 13058 5609 7449 0.647378 0.546496 0.723341 0.248564 0.192099 0.291081 0.857738 10000
1_21 1 21 500 4200 10000 13201 5742 7459 0.641815 0.535283 0.723824 0.242122 0.177143 0.292143 0.858535 10000
1_21 1 21 500 4300 10000 13086 5591 7495 0.649727 0.539883 0.731666 0.253175 0.188162 0.301672 0.856126 10000
1_21 1 21 500 4400 10000 13175 5774 7401 0.630431 0.524325 0.713211 0.248543 0.186216 0.297167 0.854079 10000
1_21 1 21 500 4500 10000 13177 5762 7415 0.64652 0.536208 0.73224 0.244761 0.184196 0.291825 0.859261 10000
1_21 1 21 500 4600 10000 13303 5893 7410 0.612737 0.513837 0.69139 0.250502 0.192381 0.296724 0.861147 10000
1_21 1 21 500 4700 10000 13244 5757 7487 0.632556 0.532946 0.70915 0.257314 0.198807 0.302302 0.869049 10000
1_21 1 21 500 4800 10000 13223 5863 7360 0.616649 0.508468 0.702827 0.244161 0.179887 0.295361 0.856269 10000
1_21 1 21 500 4900 10000 13265 5772 7493 0.63677 0.530829 0.718378 0.249791 0.189649 0.29612 0.863244 10000
1_21 1 21 500 5000 10000 13142 5661 7481 0.637602 0.532883 0.716845 0.247561 0.185259 0.294706 0.862345 10000
1_21 1 21 500 5100 10000 13179 5705 7474 0.637689 0.533688 0.717074 0.24851 0.184772 0.297163 0.863802 10000
1_21 1 21 500 5200 10000 13233 5770 7463 0.629021 0.522162 0.711638 0.246593 0.184052 0.294946 0.855692 10000
1_21 1 21 500 5300 10000 13151 5756 7395 0.633632 0.524512 0.718567 0.244491 0.181103 0.29383 0.856279 10000
1_21 1 21 500 5400 10000 13243 5763 7480 0.633046 0.517374 0.722167 0.254185 0.193664 0.300814 0.857424 10000
1_21 1 21 500 5500 10000 13191 5815 7376 0.62391 0.510899 0.713005 0.247875 0.183974 0.298253 0.851931 10000
1_21 1 21 500 5600 10000 13181 5837 7344 0.621409 0.518651 0.703081 0.249043 0.190228 0.295789 0.863464 10000
1_21 1 21 500 5700 10000 13109 5616 7493 0.648872 0.543931 0.727526 0.248874 0.187047 0.295213 0.864065 10000
1_21 1 21 500 5800 10000 13133 5698 7435 0.638857 0.529285 0.722829 0.243286 0.178811 0.292697 0.860632 10000
1_21 1 21 500 5900 10000 13259 5770 7489 0.633759 0.53771 0.707761 0.250019 0.184512 0.300491 0.86794 10000
1_21 1 21 500 6000 10000 13240 5769 7471 0.625621 0.523447 0.704518 0.247323 0.183272 0.296782 0.856614 10000
1_21 1 21 500 6100 10000 13187 5788 7399 0.629756 0.529044 0.70854 0.246279 0.182685 0.296027 0.85464 10000
1_21 1 21 500 6200 10000 13302 5939 7363 0.612328 0.507158 0.697158 0.249838 0.190907 0.297372 0.864438 10000
1_21 1 21 500 6300 10000 13100 5649 7451 0.643685 0.540111 0.722211 0.24715 0.185111 0.294185 0.860544 10000
1_21 1 21 500 6400 10000 13331 5879 7452 0.625517 0.517568 0.71068 0.241324 0.175443 0.293299 0.85498 10000
1_21 1 21 500 6500 10000 13292 5861 7431 0.62892 0.529628 0.707234 0.244462 0.183798 0.292309 0.855695 10000
1_21 1 21 500 6600 10000 13182 5761 7421 0.62574 0.526452 0.702818 0.250368 0.188037 0.298756 0.857332 10000
1_21 1 21 500 6700 10000 13262 5880 7382 0.613165 0.503217 0.700742 0.243174 0.179116 0.294198 0.855099 10000
1_21 1 21 500 6800 10000 13352 5897 7455 0.615724 0.506325 0.70226 0.249246 0.190531 0.29569 0.861476 10000
1_21 1 21 500 6900 10000 13381 5897 7484 0.622449 0.516086 0.706257 0.247387 0.184437 0.296988 0.862451 10000
1_21 1 21 500 7000 10000 13276 5783 7493 0.635421 0.528406 0.718013 0.248331 0.18677 0.295842 0.861707 10000
1_21 1 21 500 7100 10000 13197 5783 7414 0.625722 0.520778 0.70758 0.244848 0.185977 0.290768 0.853097 10000
1_21 1 21 500 7200 10000 13152 5798 7354 0.636446 0.535744 0.71584 0.249674 0.191234 0.295748 0.862669 10000
1_21 1 21 500 7300 10000 13211 5729 7482 0.632066 0.532249 0.708497 0.250693 0.188871 0.29803 0.863521 10000
1_21 1 21 500 7400 10000 13299 5889 7410 0.6204 0.518626 0.701284 0.241419 0.179236 0.290839 0.862569 10000
1_21 1 21 500 7500 10000 13337 5889 7448 0.623632 0.517404 0.707625 0.246354 0.186449 0.29372 0.858824 10000
1_21 1 21 500 7600 10000 13279 5846 7433 0.634451 0.533993 0.71346 0.245289 0.178991 0.297432 0.858866 10000
1_21 1 21 500 7700 10000 13220 5780 7440 0.633028 0.5314 0.711981 0.244277 0.180938 0.293483 0.855844 10000
1_21 1 21 500 7800 10000 13395 5924 7471 0.624379 0.509856 0.715189 0.246528 0.187467 0.293358 0.860793 10000
1_21 1 21 500 7900 10000 13147 5744 7403 0.629586 0.522817 0.712427 0.253375 0.194166 0.299316 0.867736 10000
1_21 1 21 500 8000 10000 13259 5794 7465 0.629727 0.519751 0.715087 0.249944 0.184192 0.300978 0.864711 10000
1_21 1 21 500 8100 10000 13294 5928 7366 0.61983 0.504656 0.71252 0.24706 0.186853 0.295513 0.855886 10000
1_21 1 21 500 8200 10000 13220 5790 7430 0.634539 0.528867 0.716886 0.245817 0.182577 0.295098 0.864198 10000
1_21 1 21 500 8300 10000 13193 5807 7386 0.627609 0.520942 0.711472 0.245494 0.180616 0.296502 0.853682 10000
1_21 1 21 500 8400 10000 13148 5700 7448 0.633845 0.526227 0.716206 0.250107 0.186956 0.298437 0.867091 10000
1_21 1 21 500 8500 10000 13360 5947 7413 0.620258 0.513891 0.70559 0.246993 0.188404 0.293995 0.856797 10000
1_21 1 21 500 8600 10000 13253 5825 7428 0.621401 0.518481 0.702111 0.249111 0.189059 0.296204 0.860172 10000
1_21 1 21 500 8700 10000 13243 5858 7385 0.622537 0.522335 0.702019 0.250662 0.190657 0.298259 0.859537 10000
1_21 1 21 500 8800 10000 13247 5840 7407 0.617557 0.505203 0.706141 0.247757 0.186073 0.296391 0.858151 10000
1_21 1 21 500 8900 10000 13167 5707 7460 0.644865 0.53403 0.729655 0.247631 0.182616 0.297369 0.869851 10000
1_21 1 21 500 9000 10000 13222 5786 7436 0.635775 0.532598 0.716058 0.248775 0.185057 0.298356 0.873755 10000
1_21 1 21 500 9100 10000 13298 5867 7431 0.615826 0.513877 0.696317 0.24739 0.185832 0.295992 0.855827 10000
1_21 1 21 500 9200 10000 13356 6013 7343 0.597056 0.48996 0.684755 0.251947 0.191376 0.301547 0.8642 10000
1_21 1 21 500 9300 10000 13146 5749 7397 0.633829 0.523384 0.719668 0.244132 0.176604 0.296616 0.85526 10000
1_21 1 21 500 9400 10000 13326 5879 7447 0.63453 0.528834 0.717972 0.251851 0.192448 0.298746 0.858728 10000
